orig_index,T,formula,database,id,rho_pred,seebeck_pred,kappa_pred,zT_pred,rho_var,seebeck_var,kappa_var,zT_var,rho_std,seebeck_std,kappa_std,zT_std,rough_correlation
158668,1000,Mo4O6Sn,COD,4002342,1.00429,0.99995,47.3602,1.11184,0.000287639,1.34979e-08,8.83679e+06,0.0285814,0.0169599,0.00011618,2972.67,0.16906,193.223
2594,700,AlFeS7Y3,ICSD,607623,1.00563,0.999927,14.118,1.21963,0.000391115,3.19085e-08,1612.62,0.041606,0.0197766,0.000178629,40.1574,0.203975,193.253
57994,700,Cl15Gd11Ru3,ICSD,427061,1.00512,0.999927,46.6745,1.18862,0.000340631,1.86347e-08,6.43246e+14,0.0381701,0.0184562,0.000136509,2.53623e+07,0.195372,193.352
81282,700,S6Ta3V,ICSD,651111,1.00026,0.999943,24.669,1.14825,1.14103e-06,2.26991e-08,1.04421e+06,0.019444,0.00106819,0.000150662,1021.86,0.139442,193.383
78754,700,O12Sc6W,COD,4001209,1.00493,0.999883,49.1225,1.17627,0.000337974,2.59642e-08,7.0046e+07,0.0520829,0.0183841,0.000161134,8369.35,0.228217,193.394
144930,1000,Cu2O5Y2,COD,1528509,1.00409,0.999924,38.2415,1.12875,0.00028471,3.71532e-08,766552,0.037932,0.0168733,0.000192752,875.529,0.194761,193.409
58092,700,Cl2Cu9O18V4,ICSD,190682,1.00037,0.99987,42.4862,1.07152,2.41832e-06,3.66085e-08,3.8477e+07,0.0421237,0.00155509,0.000191333,6202.98,0.205241,193.468
62810,700,Cu2GaHoO7Sr2,ICSD,71269,1.00022,0.999895,8.78967,1.1563,1.03947e-06,2.45199e-08,265.697,0.0299412,0.00101954,0.000156588,16.3002,0.173035,193.483
84506,1000,AlFeS7Tb3,ICSD,607622,1.00022,0.999977,8.98496,1.16199,1.06247e-06,3.29272e-08,291.822,0.0427649,0.00103076,0.000181459,17.0828,0.206797,193.499
1949,700,Al5Eu3O12,ICSD,245326,1.00027,0.999889,14.4087,1.07662,1.13395e-06,1.32407e-08,4359.06,0.00830317,0.00106487,0.000115068,66.0232,0.0911217,193.681
6009,700,B2Nb3Ru5,ICSD,423469,1.00334,1.00005,46.1341,1.17334,0.000229894,5.72731e-08,1.00269e+07,0.0303839,0.0151623,0.000239318,3166.53,0.17431,193.775
61122,700,Cr2Nb4Si5,ICSD,76064,1.00179,1.00015,37.2734,1.19664,0.000117545,2.74824e-08,187576,0.0353289,0.0108418,0.000165778,433.1,0.18796,193.898
81592,700,Si3TiV4,ICSD,652443,1.00536,0.999917,43.3605,1.19324,0.000335798,2.32072e-08,105139,0.0307538,0.0183248,0.000152339,324.251,0.175368,193.97
84412,1000,AlDy3FeS7,ICSD,607296,1.00022,0.999986,9.37887,1.16402,1.05931e-06,3.27945e-08,460.442,0.0432689,0.00102923,0.000181092,21.4579,0.208012,193.977
136554,1000,CEuN2,ICSD,412665,2.59253e+38,0.999968,12.0111,1.21164,inf,1.70392e-08,4972.22,0.0615048,inf,0.000130534,70.514,0.248002,194.005
38413,700,C2FeN7Sr6,COD,8103006,2.59057e+38,0.999986,19.5378,1.19795,inf,3.8302e-08,10070.4,0.0588795,inf,0.000195709,100.351,0.242651,194.114
2998,700,AlZr3,COD,1527791,1.00563,0.999961,114.929,1.26896,0.000391128,4.88779e-08,8.53811e+06,0.0564517,0.019777,0.000221083,2922,0.237596,194.152
39288,700,C2Th,ICSD,77470,2.61255e+38,0.999975,61.5292,1.20157,inf,2.79814e-08,1.96522e+12,0.0422564,inf,0.000167276,1.40186e+06,0.205564,194.406
10038,700,BeCrGd3S7,ICSD,616232,1.00564,0.999911,10.0468,1.13552,0.000391047,2.37641e-08,992.165,0.0174111,0.0197749,0.000154156,31.4987,0.131951,194.483
77908,700,Nd3O12Ta4,COD,2101582,1.00124,0.999905,62.2997,1.12869,6.37498e-05,1.07628e-08,7.21279e+06,0.0454182,0.00798435,0.000103744,2685.66,0.213115,194.495
39283,700,C2Sm,ICSD,150638,2.59519e+38,0.999951,83.1175,1.20492,inf,3.00956e-08,1.78476e+12,0.0571061,inf,0.000173481,1.33595e+06,0.238969,194.56
74717,700,La11O26V4,ICSD,80519,1.02203,0.999867,21.1016,1.18773,0.0012493,3.07334e-08,10315.4,0.0618473,0.0353454,0.000175309,101.565,0.248691,194.624
55682,700,Ca3Ge3O12Y2,COD,2009001,1.00336,0.999903,8.71334,1.13743,0.000230069,9.71624e-09,152.478,0.0383363,0.015168,9.8571e-05,12.3482,0.195797,194.645
150962,1000,Gd4MnS7,ICSD,635968,1.00564,0.999901,12.6471,1.16639,0.000390987,1.31561e-08,729.88,0.0162223,0.0197734,0.0001147,27.0163,0.127367,194.67
69192,700,GdMn2O5,COD,1531543,1.00409,0.999888,42.9403,1.16527,0.000284692,3.69479e-08,364717,0.0596281,0.0168728,0.000192218,603.918,0.244189,194.797
10039,700,BeCrLa3S7,ICSD,616233,1.00564,0.999912,13.5993,1.14236,0.000391047,2.34891e-08,2536.65,0.0163452,0.0197749,0.000153261,50.3652,0.127849,194.935
10376,700,Bi2Nd4S9,ICSD,658622,1.00113,0.999881,50.112,1.18287,1.82897e-05,2.33574e-08,2.57589e+14,0.0542797,0.00427665,0.000152831,1.60496e+07,0.23298,195.015
61641,700,CrS6Ta3,ICSD,626633,1.00026,0.999959,23.88,1.13847,1.14103e-06,2.27848e-08,670144,0.0189761,0.00106819,0.000150946,818.623,0.137754,195.069
70134,700,GeIn4S4,ICSD,400222,1.00022,0.999888,7.39992,1.1795,1.03947e-06,3.04736e-08,688.167,0.0403321,0.00101954,0.000174567,26.2329,0.200829,195.093
61544,700,CrNb4S8,ICSD,626393,1.00024,0.999966,12.4978,1.18548,1.11819e-06,2.26653e-08,651.303,0.0491532,0.00105744,0.00015055,25.5206,0.221705,195.143
92034,1000,BeLa3S7Yb,ICSD,616312,1.00331,0.999917,7.42989,1.20409,0.000230006,2.28118e-08,124.74,0.0365728,0.015166,0.000151036,11.1687,0.19124,195.254
156679,1000,La2O5Pd2,COD,1000482,1.0171,0.999941,14.477,1.12804,0.00120235,2.99707e-08,1176.93,0.0443968,0.0346748,0.000173121,34.3064,0.210706,195.363
74884,700,La4O19Os6,COD,1004062,1.01028,0.999949,22.7841,1.17012,0.000685062,2.43869e-08,373688,0.0319627,0.0261737,0.000156163,611.3,0.178781,195.408
74935,700,La6O12U,COD,1530093,1.02443,0.999868,29.5225,1.17114,0.00132976,3.79018e-08,32252.3,0.0470042,0.0364658,0.000194684,179.589,0.216804,195.534
1384,700,Al2EuO4,COD,4336697,1.00026,1.00012,14.8253,1.08664,1.10925e-06,6.24043e-08,57243,0.00908009,0.00105321,0.000249809,239.255,0.0952895,195.645
2618,700,AlGe2NdO7,ICSD,35144,1.00023,0.999856,15.3135,1.14864,1.04472e-06,2.01889e-08,51524.2,0.0451749,0.00102212,0.000142088,226.989,0.212544,195.806
87800,1000,B2HfNi5O10,COD,2002430,1.00047,0.999788,36.7151,1.12186,1.29933e-06,2.40858e-08,4.17754e+06,0.0326376,0.00113988,0.000155196,2043.9,0.180659,195.814
77811,700,NbPdSi,ICSD,416177,1.00253,1.00011,53.734,1.21122,0.000357751,3.73689e-08,8.60442e+06,0.0437216,0.0189143,0.00019331,2933.33,0.209097,195.866
76552,700,MnS6Ta3,ICSD,643472,1.00026,0.999945,19.6804,1.13624,1.14103e-06,2.31619e-08,101157,0.0192116,0.00106819,0.00015219,318.052,0.138606,196.012
158917,1000,N2TeU2,COD,2106249,2.60138e+38,0.999901,54.3389,1.24069,inf,2.56149e-08,1.59975e+14,0.0577943,inf,0.000160047,1.26481e+07,0.240405,196.059
73545,700,InP3Sr3,ICSD,65056,18.1948,0.999914,11.7828,1.22824,inf,2.46883e-08,3007.75,0.0537598,inf,0.000157125,54.843,0.231862,196.092
61542,700,CrNb3S6,ICSD,626392,1.00024,0.999968,13.0611,1.21381,1.11819e-06,2.30683e-08,650.526,0.0501133,0.00105744,0.000151883,25.5054,0.22386,196.133
2592,700,AlFeS7Sm3,ICSD,607621,1.00024,0.999955,8.18305,1.12051,1.10906e-06,2.15342e-08,119.354,0.0363461,0.00105312,0.000146745,10.9249,0.190646,196.157
141510,1000,Cm2S3,ICSD,622418,1.01309,0.999907,43.9091,1.20562,0.000816018,2.90058e-08,2.00629e+12,0.0289353,0.028566,0.000170311,1.41644e+06,0.170104,196.283
78903,700,O28Sr9V7Yb,ICSD,152232,1.00137,0.999857,11.4234,1.13192,5.0192e-05,3.24078e-09,417.628,0.0472284,0.00708463,5.69278e-05,20.4359,0.217321,196.287
75516,700,LiNdO4Ti,ICSD,91844,1.00033,0.999912,38.7635,1.10553,1.19807e-06,2.82982e-08,86680,0.0262488,0.00109456,0.000168221,294.415,0.162015,196.35
3580,700,As3Ba3In,ICSD,402338,1.00113,1.00017,4.07663,1.25155,5.43386e-06,4.57562e-08,288.58,0.052804,0.00233106,0.000213907,16.9876,0.229791,196.429
162008,1000,Pb3S12Sn3Y2,ICSD,159889,1.0033,0.999905,7.68365,1.24658,0.000230049,2.05975e-08,1637.26,0.0561784,0.0151674,0.000143518,40.4631,0.23702,196.429
75233,700,Li2N2U,ICSD,642191,2.60012e+38,0.99997,40.6719,1.19617,inf,4.58273e-08,4.79676e+06,0.0482689,inf,0.000214073,2190.15,0.219702,196.461
66983,700,Fe12O19Sr,COD,1527075,1.00027,0.999958,28.0148,1.06571,1.16901e-06,5.28119e-08,33437.8,0.0222262,0.00108121,0.000229808,182.86,0.149085,196.522
68911,700,Gd2Ge2O7,COD,1528084,1.0033,0.999876,18.7798,1.19421,0.000230049,1.34797e-08,30135.4,0.0570441,0.0151674,0.000116102,173.596,0.238839,196.57
456,700,AgAlO2,COD,1509222,1.00275,1.00005,269.348,1.09023,0.00035784,4.06485e-08,1.12639e+11,0.0144907,0.0189167,0.000201615,335617,0.120377,196.649
75034,700,LaNiO2,ICSD,47123,1.01887,0.999956,9.60974,1.13682,0.001124,4.5918e-08,493.895,0.025985,0.0335262,0.000214285,22.2238,0.161199,196.695
57264,700,Ce3N11Si6,ICSD,401679,2.59456e+38,0.999953,22.7023,1.16093,inf,1.81883e-08,8745,0.0497995,inf,0.000134864,93.5147,0.223158,196.715
62765,700,Cu2DyGaO7Sr2,ICSD,71270,1.00022,0.999895,8.45575,1.15165,1.03947e-06,2.45228e-08,231.578,0.0281351,0.00101954,0.000156598,15.2177,0.167735,196.73
160416,1000,NiS7Sm4,ICSD,646377,1.0007,0.999938,29.8108,1.13308,9.96918e-06,1.75284e-08,1.50771e+12,0.0198121,0.0031574,0.000132395,1.22789e+06,0.140756,196.787
61230,700,Cr4CuFeS8,ICSD,89045,1.00023,0.99996,13.1887,1.16853,1.10884e-06,3.36289e-08,2948.53,0.0400998,0.00105302,0.000183382,54.3004,0.200249,196.795
76192,700,Mn2O4SeSr2,ICSD,424727,1.19983,0.999886,10.7885,1.13053,0.397992,1.38134e-08,3970.43,0.0224478,0.630866,0.00011753,63.0113,0.149826,196.82
79267,700,O5Sr2U,ICSD,23199,1.00795,0.999854,25.9262,1.14541,0.000542508,1.76647e-08,7012.38,0.0514311,0.0232918,0.000132909,83.74,0.226784,196.834
2992,700,AlV3,ICSD,609614,1.00445,0.999883,109.673,1.23321,0.000246898,2.75726e-08,3.8104e+06,0.0570796,0.015713,0.00016605,1952.03,0.238913,196.848
61271,700,Cr5Si3,COD,1527284,1.00377,1.00006,71.7896,1.17082,0.000228717,4.65956e-08,105312,0.0332571,0.0151234,0.00021586,324.518,0.182365,196.881
55692,700,Ca3HfO9Si2,COD,9012206,1.00092,0.99981,8.81692,1.13713,3.77003e-06,1.87919e-08,390.391,0.0423269,0.00194166,0.000137084,19.7583,0.205735,196.898
61125,700,Cr2NiS4,COD,1008079,1.00045,0.99991,14.4484,1.16107,1.75673e-06,2.90301e-08,4093.2,0.0400913,0.00132542,0.000170382,63.9781,0.200228,197.001
39271,700,C2PuW,ICSD,618691,2.59462e+38,0.999934,110.011,1.18474,inf,3.5045e-08,7.4036e+08,0.0494748,inf,0.000187203,27209.6,0.222429,197.015
79041,700,O3SbSm3,COD,4102588,1.00089,0.999856,224.777,1.12581,9.98009e-06,2.7244e-08,2.57937e+20,0.0284873,0.00315913,0.000165058,1.60604e+10,0.168782,197.037
156786,1000,La4MnS7,ICSD,641433,1.00874,0.999892,9.70332,1.18935,0.000591272,1.29175e-08,367.303,0.0307768,0.0243161,0.000113655,19.1652,0.175433,197.085
58453,700,Cl3NNd2,ICSD,79944,2.59123e+38,0.999894,60.3048,1.15212,inf,3.09379e-08,1.02966e+15,0.0440895,inf,0.000175892,3.20883e+07,0.209975,197.226
7792,700,BNd3O9W,ICSD,250415,1.00146,0.99988,34.1541,1.16024,6.78568e-05,9.60538e-09,365380,0.0618714,0.00823753,9.80071e-05,604.467,0.24874,197.276
38326,700,C2CoN7Sr6,ICSD,162927,2.59057e+38,0.999965,21.112,1.19886,inf,3.45971e-08,11865.6,0.0587917,inf,0.000186003,108.929,0.24247,197.353
81595,700,Si3V5,ICSD,652501,1.00529,0.999917,56.8383,1.19856,0.000335991,2.52724e-08,47339,0.0341114,0.0183301,0.000158973,217.575,0.184693,197.386
81138,700,RuSiZr,COD,1527597,1.00253,1.00004,54.7807,1.18122,0.000174304,3.61806e-08,1.09964e+07,0.0308142,0.0132024,0.000190212,3316.08,0.17554,197.444
77174,700,NTh,ICSD,644755,2.60479e+38,0.99999,39.1288,1.15513,inf,2.23918e-08,4.02591e+12,0.0354885,inf,0.000149639,2.00647e+06,0.188384,197.5
43156,700,C3Am2,ICSD,609767,2.5952e+38,0.999979,116.625,1.15441,inf,3.63833e-08,1.01709e+14,0.0375079,inf,0.000190744,1.00851e+07,0.193669,197.57
9787,700,BaS2Sn,ICSD,2587,1.00022,0.999965,7.54898,1.18794,1.03947e-06,2.6916e-08,397.238,0.0510736,0.00101954,0.000164061,19.9308,0.225995,197.627
158703,1000,Mo6S8Sn,COD,1529546,1.00022,1.00001,35.3131,1.12393,1.05804e-06,8.40367e-09,86151.2,0.0228032,0.00102861,9.16715e-05,293.515,0.151007,197.638
74816,700,La3N11Si6,COD,2239525,2.59451e+38,0.999967,17.3287,1.16623,inf,2.07512e-08,2030.17,0.0499653,inf,0.000144053,45.0574,0.223529,197.639
138509,1000,Cd4GeS6,COD,2003996,1.00022,0.999889,8.26144,1.25966,1.03947e-06,3.31688e-08,3873.03,0.0577521,0.00101954,0.000182123,62.2336,0.240317,197.655
69259,700,GdPS,COD,1527549,18.2484,0.999878,10.9368,1.24936,inf,1.33723e-08,3034.38,0.0581401,inf,0.000115638,55.0852,0.241122,197.685
11718,700,BrIn5S5,ICSD,414219,1.00021,1.00006,7.22089,1.16793,1.02119e-06,5.13337e-08,2166.42,0.0362489,0.00101054,0.000226569,46.5448,0.190391,197.889
10120,700,BeLa3S7V,ICSD,616311,1.00564,0.999899,13.6808,1.14166,0.000391061,1.65549e-08,1386.16,0.0177355,0.0197753,0.000128666,37.2312,0.133175,197.964
74712,700,La10O3Si8,COD,4108240,1.01856,0.999894,20.6509,1.18312,0.00107588,1.39648e-08,93257.8,0.0425276,0.0328007,0.000118173,305.381,0.206222,198.154
77939,700,Nd4O19Os6,COD,1004068,1.001,0.999942,67.2462,1.12422,5.96089e-05,9.99367e-09,1.90881e+07,0.0291514,0.00772068,9.99683e-05,4369,0.170738,198.231
143413,1000,CrLaS3,ICSD,51123,1.00873,0.999901,11.5992,1.19481,0.000591432,2.95047e-08,2841.82,0.0360811,0.0243194,0.000171769,53.3088,0.18995,198.26
81613,700,Si5V6,ICSD,652489,1.0054,0.99992,45.4444,1.19407,0.00033552,2.34361e-08,96171.6,0.03444,0.0183172,0.000153088,310.115,0.18558,198.26
160675,1000,O12UY6,ICSD,23966,1.02438,0.999882,38.048,1.22376,0.00133188,3.56108e-08,5.5552e+12,0.0578414,0.0364949,0.000188708,2.35695e+06,0.240502,198.356
8426,700,Ba2S4Si,ICSD,80773,1.00026,0.999941,10.9931,1.17918,1.11395e-06,1.60199e-08,131.349,0.0614518,0.00105544,0.00012657,11.4608,0.247895,198.358
10786,700,BiEu2S4,ICSD,32585,1.00024,0.99994,9.14085,1.18571,8.89879e-07,1.73544e-08,725.956,0.0547053,0.000943334,0.000131736,26.9436,0.233892,198.381
154946,1000,In11Mo40O62,ICSD,61264,1.00429,0.999934,50.5556,1.11017,0.000287638,1.73279e-08,1.31535e+06,0.028549,0.0169599,0.000131635,1146.89,0.168964,198.397
77132,700,NO2SiY,ICSD,100014,1.19219,0.999812,50.3629,1.17856,0.357882,2.69849e-08,7.18926e+06,0.0505971,0.598232,0.000164271,2681.28,0.224938,198.492
91507,1000,BaNbS3,ICSD,659538,1.00023,0.999946,10.4785,1.20781,1.08095e-06,2.08173e-08,157.513,0.0430139,0.00103969,0.000144282,12.5504,0.207398,198.502
155091,1000,In3Mo11O17,ICSD,73112,1.00429,0.999946,50.6933,1.11026,0.000287638,1.59907e-08,1.3202e+06,0.0285329,0.0169599,0.000126454,1149,0.168917,198.513
146134,1000,CuS7SiTb3,ICSD,156278,1.00022,0.999953,7.23084,1.1295,1.04423e-06,1.78489e-08,119.92,0.0210623,0.00102188,0.0001336,10.9508,0.145129,198.652
76868,700,MoO2Sr,COD,5910131,1.01396,1.00033,59.3011,1.133,0.000639612,1.19471e-07,4.86727e+12,0.0357111,0.0252906,0.000345646,2.20619e+06,0.188974,198.964
6866,700,B6Ca3Rh8,COD,1511571,1.00023,1.00007,24.5649,1.16492,1.06541e-06,4.11512e-08,1.02717e+06,0.030181,0.00103219,0.000202858,1013.49,0.173727,199.042
77827,700,NbRuSi,ICSD,600057,1.00178,1.00017,65.6131,1.1782,0.000117528,4.19353e-08,4.30766e+07,0.0298468,0.010841,0.000204781,6563.28,0.172762,199.134
150862,1000,Gd2O5Re,COD,1521237,1.00955,0.999905,51.2874,1.1912,0.000638023,2.94613e-08,4.46149e+06,0.0613373,0.0252591,0.000171643,2112.22,0.247664,199.166
75727,700,Lu6O12U,ICSD,23967,1.00949,0.999884,140.937,1.17304,0.000638758,3.26539e-08,3.0327e+14,0.0488292,0.0252737,0.000180704,1.74146e+07,0.220973,199.194
2822,700,AlNZr3,ICSD,29521,1.00564,0.999988,25.3756,1.18877,0.000391019,2.95647e-08,62659.1,0.0295239,0.0197742,0.000171944,250.318,0.171825,199.2
61529,700,CrNNb,COD,1528599,2.5985e+38,1.00016,22.613,1.16384,inf,5.44886e-08,13820.5,0.0230186,inf,0.000233428,117.561,0.151719,199.304
89802,1000,BS3Tb,COD,8103049,2.59055e+38,0.999897,11.9617,1.17021,inf,1.33438e-08,3986.71,0.0257141,inf,0.000115515,63.1404,0.160356,199.322
62130,700,Cs4Ge5Pb4S16,ICSD,170600,1.00102,1.00001,9.51558,1.21516,5.97968e-05,2.72927e-08,646.776,0.0621206,0.00773284,0.000165205,25.4318,0.24924,199.328
58352,700,Cl3Dy,ICSD,40064,2.59052e+38,0.999906,8.58825,1.18407,inf,1.19501e-08,1985.86,0.0607741,inf,0.000109316,44.563,0.246524,199.391
75586,700,LiO6Sr3Ta,ICSD,380360,1.00642,1.0002,12.6787,1.11981,0.000442214,5.58399e-08,4277.73,0.0320499,0.0210289,0.000236305,65.4044,0.179025,199.42
62814,700,Cu2GaO7SmSr2,ICSD,71274,1.00022,0.99988,8.51611,1.1424,1.03947e-06,2.04244e-08,233.085,0.0268913,0.00101954,0.000142914,15.2671,0.163986,199.425
75696,700,Lu2S4Zn,ICSD,35089,1.0033,0.999908,10.3616,1.14194,0.000230049,1.16627e-08,1000.88,0.021035,0.0151674,0.000107994,31.6367,0.145035,199.444
2434,700,AlCoS7Sm3,ICSD,606648,1.00024,0.999927,8.74124,1.12791,1.10906e-06,1.85285e-08,138.509,0.0373955,0.00105312,0.000136119,11.769,0.193379,199.484
68949,700,Gd2O5Re,COD,1521237,1.00955,0.999889,72.4513,1.15982,0.000638023,3.00396e-08,3.78552e+07,0.0490668,0.0252591,0.000173319,6152.66,0.22151,199.541
144845,1000,Cu2La2O5,COD,2005541,1.01438,0.999907,11.1099,1.13944,0.00090012,3.73592e-08,434.704,0.045071,0.030002,0.000193285,20.8496,0.212299,199.639
63935,700,CuLa2S4,ICSD,628243,1.00567,0.999901,8.43283,1.13237,0.000390907,2.94882e-08,116.596,0.028277,0.0197714,0.000171721,10.798,0.168158,199.701
43979,700,C3Pu2,COD,1528536,2.59567e+38,0.999907,144.756,1.17315,inf,4.4259e-08,1.3727e+14,0.0460765,inf,0.000210378,1.17162e+07,0.214654,199.717
58429,700,Cl3La2N,ICSD,165789,2.60854e+38,0.999894,9.4765,1.18043,inf,1.71793e-08,944.437,0.0361652,inf,0.00013107,30.7317,0.190171,199.786
77724,700,Nb4S8V,ICSD,645339,1.0041,0.999941,12.7409,1.18968,0.000284679,2.4215e-08,1037.03,0.0502541,0.0168724,0.000155612,32.203,0.224174,199.799
10150,700,BeSiZr,ICSD,76123,1.00564,0.999978,79.1262,1.18483,0.000391036,4.12972e-08,4.79874e+07,0.0276895,0.0197746,0.000203217,6927.3,0.166402,199.827
76317,700,Mn4O13Sr7,ICSD,160291,1.00079,0.999887,23.3844,1.09962,2.57997e-05,1.27932e-08,159418,0.0210134,0.00507934,0.000113107,399.271,0.14496,199.841
68555,700,GaGdO3,ICSD,492,1.0064,0.999881,23.3648,1.13971,0.000442576,2.7355e-08,94974.5,0.015085,0.0210375,0.000165394,308.179,0.122821,199.863
74768,700,La2O5Ru,COD,2015097,1.02438,0.999857,20.5332,1.15596,0.00133197,4.01308e-08,90452,0.0439579,0.0364962,0.000200327,300.752,0.209661,200.055
39245,700,C2NiPu,ICSD,618560,2.59262e+38,0.999932,71.5164,1.17202,inf,3.28775e-08,2.86755e+08,0.04212,inf,0.000181322,16933.8,0.205232,200.063
2587,700,AlFeLa3S7,ICSD,607565,1.00562,0.999941,9.16673,1.15784,0.000391139,3.18646e-08,254.67,0.0509798,0.0197772,0.000178506,15.9584,0.225787,200.198
157640,1000,Lu6O12U,ICSD,23967,1.00949,0.999901,102.623,1.19903,0.000638758,2.98797e-08,1.62291e+14,0.0600686,0.0252737,0.000172858,1.27393e+07,0.245089,200.21
73253,700,In4S4Sn,ICSD,36513,1.00022,1.00007,6.85227,1.1784,1.03947e-06,5.5083e-08,439.443,0.0397587,0.00101954,0.000234698,20.9629,0.199396,200.268
77679,700,Nb2Si5V4,ICSD,76587,1.00563,1.00008,35.579,1.18321,0.000391126,3.0989e-08,31122,0.0318427,0.0197769,0.000176037,176.414,0.178445,200.276
159094,1000,NU,COD,9008757,2.6054e+38,0.999917,112.134,1.23219,inf,2.65681e-08,9.83927e+20,0.0624136,inf,0.000162997,3.13676e+10,0.249827,200.306
75737,700,LuMn2O5,COD,1531552,1.00022,0.999929,55.0965,1.16267,1.02819e-06,3.66977e-08,2.16956e+06,0.046207,0.001014,0.000191566,1472.94,0.214958,200.326
146095,1000,CuPr4S7,ICSD,628721,1.00115,0.999923,36.8181,1.15261,1.84571e-05,2.11558e-08,5.15924e+13,0.0223216,0.00429617,0.00014545,7.18279e+06,0.149404,200.331
63521,700,CuDy3S7Sn,ICSD,627173,1.00021,0.999972,5.92838,1.11483,1.02119e-06,1.86677e-08,45.3955,0.0140121,0.00101054,0.00013663,6.73762,0.118373,200.533
84339,1000,AlCoDy3S7,ICSD,606550,1.00022,0.999953,9.18908,1.1732,1.05931e-06,2.44594e-08,565.848,0.0446991,0.00102923,0.000156395,23.7876,0.211422,200.591
55854,700,Ca6MnN5,ICSD,80184,2.59165e+38,0.99991,14.4099,1.17654,inf,3.59548e-08,3018.32,0.053633,inf,0.000189618,54.9392,0.231588,200.611
11307,700,Br3La6Si7,ICSD,408032,1.00022,0.999898,8.82213,1.22115,1.0301e-06,9.96629e-09,12312.4,0.0584676,0.00101494,9.98313e-05,110.961,0.241801,200.66
1802,700,Al3Zr4,ICSD,609740,1.00563,1.00001,98.7024,1.20233,0.000391128,4.00322e-08,9.22437e+06,0.038408,0.019777,0.000200081,3037.17,0.19598,200.727
61221,700,Cr3Si,COD,1010032,1.00377,1.00009,65.7273,1.19712,0.000228717,4.44487e-08,905429,0.0470044,0.0151234,0.000210829,951.54,0.216805,200.812
64182,700,CuPr4S7,ICSD,628721,1.00115,0.999911,46.8228,1.1061,1.84571e-05,2.31089e-08,2.833e+14,0.0186489,0.00429617,0.000152016,1.68315e+07,0.136561,200.838
92031,1000,BeLa3S7Sc,ICSD,616309,1.00718,0.999885,11.7605,1.21192,0.000493299,1.76583e-08,310.703,0.0360832,0.0222103,0.000132884,17.6268,0.189956,200.843
77864,700,Nd2O2S,ICSD,300245,1.00633,0.999863,177.574,1.12639,0.000393171,2.64503e-08,1.44937e+20,0.0295158,0.0198285,0.000162636,1.2039e+10,0.171802,200.852
73688,700,Ir2O7Y2,ICSD,187534,1.00876,0.999942,43.0974,1.15277,0.000590902,2.78186e-08,2.56878e+06,0.0305858,0.0243085,0.000166789,1602.74,0.174888,200.856
1932,700,Al4Zr5,ICSD,191012,1.00563,1.00001,106.712,1.20209,0.000391128,4.00322e-08,1.78045e+07,0.0383,0.019777,0.000200081,4219.53,0.195704,200.867
78902,700,O28Sr9TmV7,ICSD,152231,1.00137,0.999857,11.6126,1.1304,5.0192e-05,2.87222e-09,417.768,0.0499814,0.00708463,5.35931e-05,20.4394,0.223565,200.92
77723,700,Nb4S8Ti,ICSD,645332,1.00563,0.999935,12.1348,1.20976,0.0003911,2.18523e-08,949.465,0.053123,0.0197763,0.000147825,30.8134,0.230484,200.929
10116,700,BeLa3LuS7,ICSD,616307,1.00331,0.999892,9.07272,1.15287,0.000230006,1.90275e-08,169.563,0.0190908,0.015166,0.00013794,13.0216,0.138169,200.938
75683,700,Lu2O6W,ICSD,161694,1.01264,0.999923,117.68,1.17992,0.000817354,3.80253e-08,1.95508e+08,0.0624649,0.0285894,0.000195001,13982.4,0.24993,200.942
82765,1000,AgLaO4Ti,ICSD,78719,1.02537,0.999916,9.6428,1.13338,0.00135227,3.67752e-08,188.291,0.0471699,0.0367732,0.000191769,13.7219,0.217186,200.969
146303,1000,Dy3FeGaS7,ICSD,236399,1.00022,0.99998,9.9578,1.15911,1.03947e-06,3.20825e-08,535.007,0.0445164,0.00101954,0.000179116,23.1302,0.210989,200.97
2803,700,AlMnS7Y3,ICSD,608513,1.00873,0.999882,13.7561,1.22533,0.000591387,1.18497e-08,1475.27,0.041163,0.0243184,0.000108856,38.4092,0.202887,201.003
77700,700,Nb3S6Ti,ICSD,645331,1.00563,0.999935,12.1884,1.24865,0.0003911,2.59164e-08,1068.54,0.0520748,0.0197763,0.000160986,32.6885,0.228199,201.026
61556,700,CrNdS3,COD,1521397,1.00053,0.999906,13.4776,1.11138,9.38066e-06,2.94726e-08,62169.3,0.0273192,0.00306279,0.000171676,249.338,0.165285,201.041
139405,1000,CeCuS2,ICSD,620903,1.00197,0.999915,33.3863,1.17016,7.95064e-05,3.41253e-08,9.21767e+14,0.0408528,0.00891664,0.00018473,3.03606e+07,0.202121,201.063
81641,700,SiV3,ICSD,52472,1.0037,0.999879,63.4048,1.19942,0.000228931,2.06718e-08,731384,0.0467163,0.0151305,0.000143777,855.21,0.216139,201.598
61494,700,CrLa4S7,ICSD,603686,1.00563,0.999923,16.9877,1.14874,0.000391112,1.59343e-08,7830.35,0.0291333,0.0197765,0.000126231,88.4893,0.170685,201.617
64817,700,Er2O7Ti2,ICSD,191615,1.00122,0.999892,25.6011,1.16881,6.3967e-05,9.08044e-09,361874,0.0621133,0.00799794,9.52914e-05,601.559,0.249225,201.703
