,id,T,formula,database,zT_pred,zT_std
65717,2007625,1000,C9H9ClN4O2,COD,0.4819901,0.09127218
65718,656221,1000,AlB14Lu,ICSD,0.48198906,0.1143945
65719,2011474,700,C9H21Cl4NOSn2,COD,0.48198357,0.12496495
65720,2009581,1000,C10H10N2S6Zn,COD,0.48198128,0.09429604
65721,4030656,1000,Bi12O20Ti,COD,0.48196277,0.21168134
65722,7000245,700,C44H76HfO16,COD,0.48195884,0.12081039
65723,2202170,1000,C23H27NO4S,COD,0.48195264,0.0955117
65724,4024733,700,C23H29N3O5,COD,0.48194802,0.090274766
65725,2207185,1000,C13H16N3O5V,COD,0.48194563,0.06329739
65726,2011375,700,C2H4NO,COD,0.48194283,0.082494274
65727,2216625,1000,C9H9NO3S,COD,0.48193395,0.103477225
65728,1523855,1000,GdHg,COD,0.4819303,0.12250872
65729,174365,700,As2AuGd,ICSD,0.4819282999999999,0.12820779
65730,66624,1000,F6GaH15N4O2,ICSD,0.48192593,0.15779088
65731,2225092,1000,C10H8I3NO4,COD,0.48191857,0.05997386
65732,2016813,700,C17H20O5,COD,0.4819003,0.07233459
65733,4063025,1000,C16H29NSi2,COD,0.48189697,0.076539546
65734,7053850,1000,C25H26N3,COD,0.48189574,0.12170213
65735,2100933,700,C5H11N3O6,COD,0.4818938,0.09494208
65736,4311803,700,C8H8N3S,COD,0.4818905,0.07817719999999999
65737,182477,1000,CeMgSn,ICSD,0.4818904000000001,0.104590446
65738,290832,1000,Li4S4Sn,ICSD,0.48188615,0.091581635
65739,249458,1000,Eu2FK5O13Si4,ICSD,0.48188356,0.13878763
65740,621998,700,CeRuSi3,ICSD,0.48188034,0.09626961
65741,2215613,1000,C14H22MnN4O2S2,COD,0.48187974,0.068451315
65742,2209403,1000,C7H7N2OS,COD,0.48187768,0.092704594
65743,7205604,1000,C19H23AgN4O2,COD,0.48187265,0.080594696
65744,4319941,1000,C7H8Cu2N16,COD,0.4818698,0.070899084
65745,2016533,700,C10H18N4O3,COD,0.4818675,0.069677934
65746,2100813,1000,C11H9Cl12CuNO4,COD,0.48186722,0.09905048
65747,4101604,1000,C20H8S3,COD,0.4818585,0.09210737
65748,617345,700,CCe5Ge3,ICSD,0.4818565,0.16714694
65749,4022010,700,C18H22N5O7,COD,0.4818560000000001,0.08509862
65750,4124256,700,C31H34O5,COD,0.48185548,0.08200753
65751,4100369,1000,C28H29NO6S,COD,0.48184273,0.08498939999999999
65752,604874,700,AgBiYb,ICSD,0.48184264,0.14161569
65753,7203391,700,C5H9N3O3,COD,0.48183703,0.07678852
65754,1501904,700,C14H19O5,COD,0.48181793,0.07659237
65755,4339955,1000,Se17U8V,COD,0.48181197,0.08880232
65756,2204167,1000,C16H20Cl2N4Zn,COD,0.48180428,0.08773217
65757,2222906,1000,C3H3ClN2O,COD,0.48180312,0.110574976
65758,409010,1000,NaPSn,ICSD,0.4818002000000001,0.118803814
65759,2007293,700,C3H14Cl3NNiO2,COD,0.48179603,0.14904234
65760,613643,1000,B4DyMn,ICSD,0.48179573,0.13098307
65761,2224884,1000,C22H21ClN2,COD,0.48177952,0.07893493
65762,2226686,700,C18H23N3O3,COD,0.4817741,0.08111794
65763,2208343,700,C7H9N2O,COD,0.48177108,0.09430498
65764,4334422,700,BEuPt4,COD,0.48176706,0.16134252
65765,87727,1000,Ca10O25P6,ICSD,0.48176593,0.12016837
65766,2223293,1000,C19H24N2O2S,COD,0.48176494,0.08246681
65767,2101827,1000,C7H20NO4P,COD,0.48176324,0.07572168
65768,2224816,700,C4H6N4O3,COD,0.48176304,0.09518232
65769,2211033,700,C24H32Cl5CoN4O7,COD,0.48176208,0.10912168
65770,2001440,1000,C41H72Au2N2P3,COD,0.48176122,0.10294692
65771,2227016,700,C18H19N3O4,COD,0.4817609000000001,0.09007967
65772,613154,700,B4Co11Lu3,ICSD,0.48175448,0.16715652
65773,7009922,1000,C20H24CrO10,COD,0.48175204,0.078270376
65774,630994,1000,ErRe2,ICSD,0.48174667,0.14194131
65775,82713,1000,Na4Ni3O15P4,ICSD,0.4817459,0.10379872
65776,2211062,700,C7H13N2O5,COD,0.4817424,0.07963915
65777,2010076,700,C11H13N3O4,COD,0.48174226,0.08127513
65778,4023232,700,C11H12N2O3,COD,0.48174188,0.0809001
65779,1506312,1000,C13H13N,COD,0.4817384,0.09233001
65780,624195,700,Co15Mn2Yb2,ICSD,0.4817382000000001,0.14139034
65781,57105,700,CFe2Si2Tb2,ICSD,0.4817306,0.17998394
65782,2236592,700,GeS3Ti,COD,0.48172694,0.06782617
65783,1511709,700,B9Ho2Ni15,COD,0.48172325,0.14776337
65784,2211238,700,C15H18CuIN3S2,COD,0.4817231,0.1049137
65785,2202728,700,C20H25FeNO5,COD,0.4817201,0.109971344
65786,1522430,700,HoPd2Sn,COD,0.48171598,0.1074195
65787,2204644,700,C31H32N2O7,COD,0.4817128,0.088388614
65788,612271,1000,AuPrSn,ICSD,0.48171225,0.12679422
65789,2015611,700,C7H10ClN3O2,COD,0.4817038,0.10172248
65790,2101042,1000,C7H6NS,COD,0.48169982,0.08346611
65791,2201015,700,AgBr2H36N9O12S8,COD,0.48169574,0.14274089
65792,4025045,700,C51H75N15O25,COD,0.48169315,0.09272294
65793,2210625,700,C22H25N3O4,COD,0.48169097,0.09194691
65794,7000993,1000,C19H21BN2,COD,0.4816871,0.091753095
65795,602313,1000,KSe8Ti5,ICSD,0.48168328,0.061382852
65796,2100963,700,C13H21N5O2,COD,0.48167384,0.077803865
65797,245998,700,RbSc5Te8,ICSD,0.48167312,0.09689223
65798,16877,1000,C16Fe4O16Sn,ICSD,0.48167217,0.115516126
65799,2217148,1000,C29H29N5,COD,0.48167083,0.109027974
65800,4121125,700,C5H5S3,COD,0.4816686,0.06692457
65801,4329438,1000,C28H18S,COD,0.481663,0.080808505
65802,2206182,1000,C8H10F2N6O3,COD,0.48165733,0.12571383
65803,2223858,1000,C32H45Cl2CrN5,COD,0.48164868,0.0678439
65804,4021878,700,C17H23N3O4,COD,0.48163944,0.069597
65805,4300641,700,C36H58ClFeN5,COD,0.48163798,0.11542077
65806,2223239,700,C12H15N5O,COD,0.48163608,0.0837871
65807,2201113,1000,C20H20OS2,COD,0.48163405,0.10213472
65808,2217054,1000,C32H34Cl2CuN10O2,COD,0.48163307,0.08708304
65809,4000268,700,C9H12N2O4,COD,0.48162284,0.07370001
65810,26610,1000,C2N2S2Se,ICSD,0.48161662,0.10441902
65811,163143,1000,AsFeNa,ICSD,0.48161653,0.15162244
65812,2101982,700,C15H24N2O4,COD,0.48161525,0.086819164
65813,637614,1000,GePr2Rh3,ICSD,0.4816123,0.13589525
65814,2011186,1000,C3H3N5O4,COD,0.4816093,0.10373016
65815,2007829,700,C24H30N4O5,COD,0.4816089,0.08004255
65816,2209549,1000,C16H18AgN5O3,COD,0.48160237,0.10533111
65817,628492,1000,CuNb4Si,ICSD,0.48159721,0.09511429
65818,7015644,700,C28H39ClN2Zr,COD,0.481596,0.104617685
65819,601707,700,Cr8Si8Ta3,ICSD,0.48159108,0.12175144
65820,77,1000,Bi3Y5,ICSD,0.48159024,0.109879
65821,7029960,700,Ba2Ge4Pd5,COD,0.481584,0.10707488
65822,2225116,700,C10H11N3O3,COD,0.48158023,0.08213188
65823,4024639,700,C91H93N12O13,COD,0.48157445,0.07454329999999999
65824,1524531,700,CeP3Si,COD,0.48157394,0.09119481
65825,109226,700,Mg23Th6,ICSD,0.4815683,0.11675754
65826,2202216,700,C5H10O5S2,COD,0.48156562,0.09713164
65827,4312958,700,CsN3O4S2,COD,0.4815568,0.16117235
65828,2212785,700,C23H24O5,COD,0.48155048,0.07998451599999999
65829,191191,700,Al2Dy3,ICSD,0.48154694,0.13263194
65830,152650,1000,Li2Nd2Si3,ICSD,0.48154616,0.090619884
65831,2203786,700,C19H20N4O2,COD,0.48154503,0.06936034599999999
65832,2220128,1000,C15H13ClN2S2,COD,0.48153752,0.096964836
65833,2009076,1000,C19H20AgN9O4,COD,0.48152864,0.08883367
65834,9015766,700,As2EuFe2,COD,0.4815115,0.18368681
65835,2015897,1000,C29H16CoN4O5,COD,0.48150745,0.08113112
65836,2219933,1000,C12H12Cl2CuN2O,COD,0.48150706,0.10045541
65837,2229915,700,C6H14N8O10S,COD,0.48150447,0.1610056
65838,7106566,1000,C32H41Ga,COD,0.48149595,0.08331913
65839,281646,700,C3H12ClCuN6S3,ICSD,0.4814882,0.12498077
65840,4060182,1000,C24H40AlCl2Y,COD,0.4814855,0.07725618
65841,4022843,1000,C10H11F2N3O4,COD,0.48148498,0.123979405
65842,652733,700,Sn10Tb11,ICSD,0.48148337,0.14523655
65843,4062899,700,C4H12GaSb,COD,0.48147735,0.15045387
65844,2103874,700,C16H21N5O3,COD,0.48147735,0.08330889
65845,2201508,700,C11H14O7,COD,0.48147437,0.08167758
65846,9015171,1000,As3Na5Sn,COD,0.48146167,0.17146513
65847,4001250,700,C7H8S2,COD,0.48145458,0.075874925
65848,2229048,700,C5H7N3O,COD,0.4814539000000001,0.119176805
65849,2005250,700,C11H27Cl2CuN5O8,COD,0.48145282,0.10857217
65850,187239,1000,C3H6NdO9,ICSD,0.48145258,0.09138445
65851,1513388,1000,C22H12S,COD,0.48145115,0.085585654
65852,2202064,700,C2H8N4O3,COD,0.48145038,0.09957445
65853,427712,700,EuPd2Sn2,ICSD,0.48144895,0.08305826
65854,2217038,700,C18H20CoN2O8,COD,0.48144296,0.08720473
65855,2202125,700,C3H4N2O,COD,0.4814377,0.09424261
65856,4030063,1000,C25H17F,COD,0.48142993,0.09863173
65857,1514550,700,C27H32O11,COD,0.48142913,0.10330795
65858,2203167,1000,C26H36MnN12O8,COD,0.4814282999999999,0.090865545
65859,7052334,700,C45H66FeN12,COD,0.48142636,0.08652197
65860,613889,1000,BFe3,ICSD,0.48142555,0.15983799
65861,2310521,700,Ni2Si2Th,COD,0.48142326,0.14585894
65862,2220563,1000,C9H20NOS,COD,0.4814205,0.116620906
65863,7204417,700,C53H57N9O9,COD,0.48141167,0.08659022
65864,2201826,1000,C5H4Br3N,COD,0.48140606,0.10944797
65865,405775,1000,N12O33Zr2,ICSD,0.48140538,0.08799887
65866,1523312,700,Gd3Zn11,COD,0.48140275,0.12217549
65867,2229298,1000,C13H9Cl3N2,COD,0.48140198,0.088559315
65868,8103716,1000,O8P2Sr3,COD,0.4813959,0.13649684
65869,2209968,700,C16H32Cu2MoN16,COD,0.48138583,0.086384356
65870,609480,700,AlTc2,ICSD,0.4813837,0.107091755
65871,1511245,1000,BN2Na3,COD,0.4813807,0.12113573
65872,426194,700,Ba2BrP7,ICSD,0.48137817,0.08542512
65873,4024453,700,C16H18N3O3,COD,0.4813618,0.07737343
65874,2007861,1000,C40H46Cu2N4O5,COD,0.48136115,0.08151959
65875,2215437,700,C12H16N4O3,COD,0.4813569,0.10261725
65876,2100008,1000,C16H16Cl2CuN4,COD,0.48135632,0.07411365
65877,2202158,700,C7H7N2S2,COD,0.4813561,0.07622989
65878,4301419,1000,C34H59O2P3Pt3,COD,0.48135597,0.109542064
65879,2202578,700,C32H34Co2N4O15,COD,0.48135456,0.09494284
65880,60734,1000,MnNaSb,ICSD,0.48134738,0.12086675
65881,1507184,1000,C18H11F,COD,0.48134628,0.099812046
65882,2016345,700,C12H12HgN6O8,COD,0.48134422,0.14852814
65883,2016424,700,C20H21N5O2,COD,0.48134208,0.07786042
65884,2102478,700,C4H5N3O3,COD,0.48134023,0.09576301
65885,2215081,1000,C9H9AgN4O3,COD,0.4813401,0.082192056
65886,2001717,1000,C21H29ClN2O,COD,0.4813311,0.0919463
65887,4024549,1000,C23H25NO6S2,COD,0.48133087,0.09310472
65888,2100742,1000,C144H116O215,COD,0.48133007,0.08399121
65889,240270,700,Ce5OPb3,ICSD,0.48132637,0.1710997
65890,2206470,700,C14H16N3O3,COD,0.48132378,0.08287241
65891,7105239,1000,C54H72N4Pt,COD,0.48131973,0.09210268
65892,75572,1000,CuOSeSm,ICSD,0.48131752,0.14059247
65893,603442,1000,LuMo6S8,ICSD,0.48131707,0.07605076599999999
65894,2017068,700,BaLi2O4Si,COD,0.48131537,0.17171478
65895,2239098,700,C27H30O10,COD,0.48131397,0.075317964
65896,2104773,1000,Bi2Ga4O9,COD,0.48131356,0.18498987
65897,614386,1000,B2GdRu,ICSD,0.481313,0.12595695
65898,4301643,700,C6H21N7O9,COD,0.48131084,0.115870334
65899,2205713,1000,C36H24Mo6N6NiO19,COD,0.48129886,0.06437067
65900,4060965,1000,C12H10ClN,COD,0.48129487,0.09205306
65901,24574,1000,BaFe15O23,ICSD,0.4812914000000001,0.11280028
65902,4304036,1000,C9H20CuN3,COD,0.48128077,0.07745397
65903,1505961,700,C23H34O17,COD,0.48128033,0.08407008
65904,2207867,1000,C11H11N7O4,COD,0.48127902,0.09437659
65905,4029764,700,C21H26O7,COD,0.48127416,0.066599496
65906,4022451,1000,C12H10N3S,COD,0.48126858,0.081257775
65907,130030,700,Al2Ho3,ICSD,0.48125508,0.13332972
65908,2008104,700,C5H8Cl3,COD,0.48125476,0.08573891
65909,2009538,1000,C36H37N3O9S,COD,0.4812476,0.09635861
65910,4309478,700,C8H10NO4,COD,0.48124748,0.07735167
65911,2014159,700,C2H8B5S,COD,0.48123896,0.08210677
65912,2013103,1000,C6H3NS2,COD,0.481238,0.08299529
65913,7006845,1000,C19H35N2Si2,COD,0.48123574,0.081077985
65914,2103921,1000,C28H24Li2O7,COD,0.4812302,0.079562046
65915,66201,700,Cl4CrNa2,ICSD,0.48122668,0.11969753
65916,1516235,700,C13H16O6,COD,0.48122478,0.08190486
65917,2009798,700,C5H7N3O2S,COD,0.48121914,0.100147314
65918,7150095,700,C18H27N5O3,COD,0.48121,0.07630909
65919,1510772,700,B2Na2Se7,COD,0.48120385,0.13322501
65920,2219648,1000,C9H9NO3S2,COD,0.4812005999999999,0.09316226
65921,4020900,1000,C21H30F2N2O3,COD,0.48119977,0.10211684
65922,1528193,1000,CeCoGe,COD,0.4811967,0.14376254
65923,7002797,1000,C8H6O8Sm,COD,0.4811957000000001,0.079847045
65924,2003583,1000,C8H12F12N4P2Pd,COD,0.48119044,0.089117855
65925,15185,1000,Ca2Cu2H4O12Si3,ICSD,0.48118743,0.11746311
65926,415084,700,CeCsS4Si,ICSD,0.48118535,0.11430642
65927,8231,1000,Cl2H4O6Zn,ICSD,0.48116994,0.1837352
65928,2232800,1000,C18H19N5,COD,0.48116395,0.10434835
65929,2011053,1000,C14H28Cl2N4O,COD,0.48116317,0.099509306
65930,7051532,1000,C10H9N2S,COD,0.48116016,0.07300989
65931,2010978,1000,C10H24Mn2O19,COD,0.4811545999999999,0.092010014
65932,2000155,700,C6H8NO2,COD,0.48115212,0.082957715
65933,2224726,700,C38H40CoN6O16,COD,0.48115197,0.09880724
65934,4025265,1000,C10H6N2S3,COD,0.4811488,0.09284282
65935,2207965,700,C9H14N2O4,COD,0.4811483,0.08679358
65936,2206827,1000,C9H9CuN3O4,COD,0.4811314,0.092051774
65937,7110388,700,C23H34O12,COD,0.4811272,0.083446115
65938,2009945,1000,C19H21F5O3,COD,0.48110694,0.09546165
65939,4020006,1000,C21H22N2O3S,COD,0.48109993,0.093594275
65940,2222817,1000,C21H23N2O2P,COD,0.48109767,0.104410976
65941,411548,1000,O14Rb3Sb5,ICSD,0.48109683,0.1244686
65942,1515588,1000,C10H4S,COD,0.4810965,0.09028596
65943,1515236,1000,C21H19B,COD,0.4810914000000001,0.09077053
65944,2007879,700,CHS,COD,0.48108894,0.077977985
65945,52068,1000,RhSbU,ICSD,0.481087,0.08499353400000001
65946,2017578,1000,C26H19Cl2N5,COD,0.48108086,0.10075879
65947,2003167,700,C10H14O5V,COD,0.4810796,0.1006529
65948,2204890,700,C106H112K2N16Ni7O20,COD,0.48107857,0.1056322
65949,4120539,700,C18H19O3,COD,0.48107833,0.07729412599999999
65950,641394,1000,LaLu3S6,ICSD,0.48107716,0.13164146
65951,645890,700,Nd4Sb3,ICSD,0.4810758,0.1892682
65952,7105351,700,C14H16NO2,COD,0.48107406,0.093375936
65953,2205292,700,C27H59N9O16,COD,0.48107406,0.07379254
65954,7051501,700,C2H6N2O3,COD,0.48106903,0.10576202
65955,2205499,700,C10H13N3O5,COD,0.48106757,0.101502724
65956,4320413,1000,C24H29PSe,COD,0.48105597,0.09320493
65957,2007665,700,C16H18F12FeN2O4,COD,0.4810528,0.0930286
65958,4063248,1000,C21H37HfPSi2,COD,0.48105133,0.08984824
65959,7212981,700,C12H14O5,COD,0.48103958,0.0716922
65960,2014977,700,C24H34CoN2O10,COD,0.48103893,0.11685805
65961,2219324,700,C19H20CuEuN5O13,COD,0.48103458,0.11527915
65962,7001821,700,C21H39N10O6,COD,0.48103347,0.081355706
65963,2212363,700,C18H19CoN3O10,COD,0.4810303,0.09979465
65964,2006934,700,C13H16N4O5,COD,0.48102772,0.08942591
65965,4300392,1000,AsF9O4Xe2,COD,0.48101506,0.11236751
65966,2017874,700,C26H30N6O5,COD,0.4810141,0.0857968
65967,35709,1000,F7Sb2,ICSD,0.48099953,0.13208938
65968,2200275,700,C32H46O21,COD,0.48099717,0.09545233
65969,2206248,700,C13H14O7,COD,0.4809925000000001,0.09378837
65970,7051401,700,C8H8O4W,COD,0.48098698,0.10496999
65971,4022241,1000,C69H76Cl3N6O9,COD,0.4809786,0.10395934
65972,2202563,700,C25H26N4O3,COD,0.48097742,0.07491904
65973,7050967,700,C10H15N3O3,COD,0.48097265,0.07483680000000001
65974,2210705,1000,C26H30Cl4CrN5O2,COD,0.48097187,0.07359931
65975,4101235,1000,C15H15ClO4,COD,0.4809701,0.08774383
65976,650394,1000,RhSnTh,ICSD,0.48096558,0.06806293
65977,2015002,1000,C17H16N4S,COD,0.48096314,0.068529174
65978,4028592,700,C41H46O8,COD,0.48096234,0.07255748
65979,2100167,700,C3H5NO,COD,0.48096225,0.07759307
65980,4075379,1000,C59H36Cl2,COD,0.4809589,0.09260703
65981,4022291,700,C47H48N20O4,COD,0.48095074,0.0714128
65982,424464,1000,Gd7I12Ru,ICSD,0.48095036,0.07962704
65983,2004201,700,C29H32N6O5,COD,0.48094785,0.08447324
65984,2217310,1000,C4H4N4O,COD,0.4809460999999999,0.08801621
65985,2011378,1000,C11H5CoFe2O6Se2,COD,0.4809454000000001,0.06820824
65986,2202303,1000,C10H18N2O7Zn,COD,0.48094326,0.102471024
65987,7001130,1000,C7H3N4S2,COD,0.48093846,0.0980432
65988,152152,700,C4H12NiO10,ICSD,0.48093623,0.1118464
65989,151976,700,B6Br6Cs,ICSD,0.48093522,0.15113306
65990,1525492,1000,Co2Tb,COD,0.48093453,0.09482646
65991,639425,1000,HoMo6S8,ICSD,0.48093405,0.075995356
65992,2223284,1000,C14H15FO4S,COD,0.4809339,0.091572165
65993,2211021,700,C16H26NiO14,COD,0.48093158,0.08094414
65994,2004740,1000,C14H44ClO8PdS6,COD,0.48092693,0.1026647
65995,2010490,1000,AlAs2KO7,COD,0.48092678,0.11600426
65996,7003115,1000,C18H21PSe,COD,0.4809245,0.09468731
65997,2016681,1000,C12H12Cl3CuN2O4,COD,0.48092407,0.08164785
65998,25354,700,InS2Tl,ICSD,0.48092392,0.16440684
65999,1510971,1000,B2CeRh3,COD,0.48092118,0.08527106
66000,413546,1000,Al2Ba3F12,ICSD,0.480919,0.10906133
66001,1526756,700,AlSi2Yb2,COD,0.48091307,0.120027035
66002,7002493,700,C2H3OS,COD,0.48090598,0.09601599
66003,629717,700,Dy3GaNi,ICSD,0.48090562,0.15701304
66004,2205383,700,C9H10N2O2,COD,0.48090515,0.07892157
66005,617582,1000,C2DyFe,ICSD,0.48090354,0.21474431
66006,1524265,700,Cu2LaSn2,COD,0.4808897,0.10259849
66007,4302322,1000,C31H45N19O14Pt,COD,0.48088616,0.08935844
66008,8100885,700,C14H16N3O,COD,0.48088437,0.07921979
66009,15389,700,H20Na4O17P2,ICSD,0.48088396,0.14474894
66010,4303623,700,C21H38CaCl2O9,COD,0.4808828,0.09868111
66011,4025173,1000,C4H2NS,COD,0.48088154,0.07277577
66012,2229999,1000,C20H28CdN4S4,COD,0.4808771,0.07000223
66013,4301454,1000,C5H5BN8,COD,0.48087704,0.08355474
66014,7008282,700,C19H24N4O3,COD,0.48087636,0.10823597
66015,410871,1000,BCsO8P2Zn,ICSD,0.48087266,0.12926425
66016,391211,1000,ClHoO5Te2,ICSD,0.4808711,0.15975562
66017,651273,700,S7Tm5,ICSD,0.48086286,0.09886728
66018,9006970,1000,FeLiO6Si2,COD,0.48085707,0.1174831
66019,151083,700,C2H8AlCl4P,ICSD,0.48084986,0.09152782
66020,2001204,1000,C31H44CoO7P2Re,COD,0.4808456,0.09767333
66021,8100222,1000,C18H28NSi3,COD,0.48084423,0.085652575
66022,7105237,1000,C44H54N4Pt,COD,0.4808422000000001,0.09627378
66023,4301241,1000,C54H64CuPS,COD,0.48083362,0.09613125
66024,27507,700,CoCr2,ICSD,0.48082054,0.11223527
66025,616468,700,Be13Tm,ICSD,0.4808204,0.12018244
66026,2217742,700,C23H26N4O4,COD,0.48081905,0.078998595
66027,2213502,700,C4H11Br2N,COD,0.48081434,0.16601259
66028,2202691,700,C12H16N3O2,COD,0.48080775,0.078587845
66029,4062454,700,C18H33N7Ti,COD,0.48079568,0.10662429
66030,4021468,700,C7H14N6O2,COD,0.48078513,0.11296228
66031,9008016,700,Cl4CuN2O2,COD,0.48078212,0.16702026
66032,616261,700,Be13Er,ICSD,0.4807819,0.12519099
66033,2209145,1000,C27H25N2P,COD,0.48077643,0.07753316
66034,2208317,1000,C24H26Cl2N2Pd,COD,0.48076838,0.08490995
66035,2221745,1000,C14H11AuCl4N4,COD,0.48076463,0.077479824
66036,2016926,700,C14H19N3O3,COD,0.48076347,0.08104199
66037,85420,700,H8N3O2P,ICSD,0.48076168,0.16870454
66038,7201736,700,C16H23N5O,COD,0.48075414,0.0792096
66039,2101489,700,C8H32Cl9N4Sb2,COD,0.4807449,0.12631428
66040,2201703,700,C6H14NiO8,COD,0.48074472,0.08731231
66041,2206054,1000,C39H43Cl2CuN5O13,COD,0.48074296,0.08357091
66042,4060280,1000,C14H24CrNS2,COD,0.4807403,0.05668862
66043,608840,1000,Al16Ni7Sc6,ICSD,0.4807399000000001,0.09912289
66044,2218320,1000,LuO14P5,COD,0.48073915,0.085267484
66045,4302203,1000,C8H9IO2Te,COD,0.48073423,0.08283262
66046,9016386,700,F15Fe5K3,COD,0.4807333,0.12677161
66047,618099,1000,C2HoNi,ICSD,0.48073196,0.122655496
66048,426084,1000,CuLi2Sn2,ICSD,0.48072842,0.11359158
66049,35291,1000,C19O20Os6,ICSD,0.48072553,0.13864022
66050,7150306,700,C13H20O7,COD,0.48072124,0.07379086
66051,2003597,1000,C29H33F7O5,COD,0.48071548,0.09446751
66052,65953,700,Cl5NSi2,ICSD,0.4807136,0.1059939
66053,2015564,700,C24H33N3O7,COD,0.4807127000000001,0.072686896
66054,2008804,1000,C13H15N2O5PS,COD,0.4807123,0.08766694
66055,2214848,700,C5H7N2O4,COD,0.4807104,0.092849635
66056,418454,1000,CaMg2O12S3,ICSD,0.48069713,0.1040868
66057,427474,1000,Co2In3La8,ICSD,0.48069316,0.13820338
66058,7009781,700,C20H21O5,COD,0.48068643,0.088999964
66059,2229947,700,C14H17N3O3,COD,0.4806859000000001,0.0786015
66060,623587,700,CoGe2Sc,ICSD,0.4806809,0.14328507
66061,57259,700,ErPdSb,ICSD,0.4806803,0.1242809
66062,2223250,700,C10H16N6O7,COD,0.480672,0.087057784
66063,646693,1000,NiSiZr,ICSD,0.48067,0.1357464
66064,2214357,1000,C17H16N6NiOS2,COD,0.48066834,0.07288176
66065,1507484,1000,C61H45S2,COD,0.48066625,0.07414470599999999
66066,130029,700,Al2Tb3,ICSD,0.48066068,0.17253329999999995
66067,7150897,700,C14H22O9,COD,0.48065972,0.09390649
66068,250570,1000,C8H22ClMoNO6,ICSD,0.48065746,0.0821235
66069,68184,1000,CuH2O5S,ICSD,0.48064843,0.13235973
66070,2222298,700,C10H15N2O2,COD,0.4806419,0.07912982
66071,182037,700,CGd2N6Si4,ICSD,0.4806347,0.08377188
66072,1517934,700,C29H32O7,COD,0.48063046,0.101763144
66073,39242,700,Br3Ti,ICSD,0.48063016,0.094093755
66074,61345,1000,C3O11Tl4U,ICSD,0.48062533,0.14212015
66075,2207977,1000,C21H22NO4S,COD,0.48061943,0.07845769
66076,4020494,700,C23H31N5O4,COD,0.48061916,0.070228055
66077,2007297,1000,C13H20NO2PS,COD,0.48061764,0.09497722
66078,4301580,700,C5H6OS2,COD,0.4806114,0.087006435
66079,2200453,700,C3H8N3O4,COD,0.4806111,0.09545174
66080,4021427,700,C43H53O6,COD,0.48060596,0.09050241
66081,1510139,1000,AuF4Li,COD,0.48060367,0.14250843
66082,2002622,1000,AuBa4NaO8,COD,0.48060006,0.114989854
66083,2228440,700,C8H15N2O5,COD,0.48059422,0.06395532
66084,7204937,700,C14H15N3O2,COD,0.48059395,0.08538708
66085,185115,700,CdNi4Tm,ICSD,0.48058534,0.10208602
66086,2017502,1000,C7H2NO4Pb,COD,0.48058173,0.08235352
66087,65451,1000,MnNa6Te4,ICSD,0.48057845,0.17302991
66088,7004246,1000,C6F8N3S2,COD,0.48057583,0.13023844
66089,2223382,1000,C30H36Br2CuN4O6,COD,0.4805749,0.09930251
66090,380405,1000,CoLa3O6S3W,ICSD,0.48057267,0.14979932
66091,2219442,1000,C22H28O6Sn,COD,0.48056448,0.08125754
66092,2218489,700,C17H24N4O10,COD,0.48056012,0.09373626
66093,611325,1000,AsSTh,ICSD,0.48055917,0.11634317
66094,4030792,700,PrRbS2,COD,0.48055443,0.12803835
66095,163067,700,C7H19Br2InSi2,ICSD,0.48055333,0.13597624
66096,2206189,700,C4H17N2O12P3Zn2,COD,0.48055074,0.13545829
66097,261703,1000,C2BaO4,ICSD,0.4805479,0.084051035
66098,72287,700,Cs4IrO4,ICSD,0.48054174,0.14786041
66099,2005218,1000,C56H60Cl4N16O5S4,COD,0.48053494,0.093964815
66100,109850,1000,C4H6K3O13V,ICSD,0.4805185,0.1033331
66101,2102651,700,C7H17N3P,COD,0.4805177,0.079257704
66102,616363,1000,BeNi,ICSD,0.48051494,0.092390634
66103,24103,700,H10N4O4S,ICSD,0.4805127,0.1441002
66104,2015731,700,C12H15N3O4,COD,0.48051235,0.08245436
66105,8102317,1000,C14H16N14Zn,COD,0.4805059,0.09905596
66106,2217933,1000,C12H12ClCuN3,COD,0.48050362,0.078165665
66107,4061514,1000,C18H26OSi2Sn,COD,0.4804939,0.095333725
66108,2205032,1000,C4H2OS4,COD,0.48049146,0.090116054
66109,7103811,1000,C14H12Br3N3,COD,0.4804911,0.086928904
66110,4060143,1000,C35H58BMgN3,COD,0.48048797,0.09295124
66111,4100458,1000,C86H114NiS2,COD,0.48048007,0.09016883
66112,2220588,1000,C13H20ClNO,COD,0.4804722,0.09587374
66113,657950,1000,HgLaPd,ICSD,0.48047101,0.07596511
66114,2224406,1000,C6H6NOS,COD,0.48046708,0.07346676
66115,2202682,1000,C32H36CuN4O11,COD,0.48046237,0.103995115
66116,5900008,1000,C2H6Be,COD,0.4804562,0.09917052
66117,7104175,700,C15H20N4O4,COD,0.48045558,0.09039818
66118,1525046,700,Dy5Ga3,COD,0.48045415,0.13355553
66119,2009504,700,C29H34O11,COD,0.48044378,0.085462034
66120,2009813,1000,C26H33NbOSi2,COD,0.4804364,0.07709442
66121,246386,1000,LaMgSi2,ICSD,0.4804332000000001,0.10927579
66122,7102130,700,C12H17N3O6,COD,0.48041755,0.083996184
66123,4023758,1000,C29H37NOSi,COD,0.4804087,0.09276511
