id,formula,database,T,zT_pred
1528616,LiNZn,COD,700,0.19944417
94458,F7KVZr,ICSD,1000,0.19944024
2207555,C20H23FeN,COD,700,0.19943747
2218963,C17H11CdCl2N3O,COD,700,0.19943541
183444,BiEuO9W2,ICSD,1000,0.19943489
2018884,B4ErRh4,COD,1000,0.19943069
418423,BaClN3,ICSD,700,0.19942638
98525,MgO6ReSr2,ICSD,1000,0.19942567
2004508,C36Cl2F30P2Pd,COD,1000,0.19942203
68624,GdMo5O8,ICSD,1000,0.19941786
415442,Cl3H12O6U,ICSD,700,0.19941698
61683,NaO2Tb,ICSD,700,0.199415
2204129,C4H13GaN2,COD,700,0.19941431
2011513,C16H25B9S,COD,700,0.19941348
422862,B4Cd3O12Pb3,ICSD,1000,0.19941245
1520114,C12H15Ge,COD,1000,0.19941202
4318887,C39H57O6Sm,COD,700,0.19940607
2202113,C10H13N2O2S2,COD,1000,0.19940366
2203381,C28H14N4O2S,COD,1000,0.19940253
411547,Cs3O14Sb5,ICSD,700,0.19940127
2206103,C18H13F3N4O2S,COD,700,0.19939962
2219059,C12H10N2NiO4,COD,700,0.19939679
2212728,C26H31F3O8SSi,COD,1000,0.19939636
2213324,C28H34N6NiO6,COD,700,0.19939405
4322563,C32H32EuN3O15,COD,700,0.19939332
7150222,C12H19N3,COD,700,0.19939059
2100108,C54H48N2P2Rh,COD,1000,0.19938575
2201868,C57H41EuN2O6,COD,1000,0.19938557
2005257,C16H16I2N4O6Zn,COD,1000,0.19938307
2001989,C23H28N2O4S,COD,700,0.199383
4020589,C34H50O5Si,COD,700,0.19938211
2001148,C27H31CuNO4,COD,700,0.19938096
7203755,C24H21O6P,COD,1000,0.19938068
109255,Ba2O6ReZn,ICSD,1000,0.19937986
7003689,C45H54Cu2P6,COD,700,0.19937508
413384,OSiSr3,ICSD,700,0.19936934
2106611,Al6Ca5O14,COD,1000,0.19936927
7012952,C10H18O3Si2,COD,700,0.1993671
4100891,C50H34O6Ti,COD,1000,0.19936459
2009035,C62H66N8O2Si,COD,700,0.19936456
7001698,Ag6O20Te4W3,COD,1000,0.19936435
7202040,C22H14O8Sm,COD,1000,0.19936399
7202816,C14H15N3O,COD,700,0.19936137
4300526,C30H24N9Nd,COD,700,0.19935904
173444,C2H12CuN6O12,ICSD,700,0.19935867
8100526,C20H27BrO,COD,1000,0.19935827
416316,F15HXe2,ICSD,700,0.19935393
601978,FeH2Ti,ICSD,700,0.19935378
4021606,C19H29NO3S3,COD,700,0.19935375
2209055,C19H18N2O5,COD,700,0.19935372
7204218,C15H17NO5,COD,1000,0.19934739
2214157,C24H16CdN4O4,COD,700,0.19934048
7204150,C27H26N4,COD,700,0.19934008
412397,Cl8Mo2N,ICSD,700,0.19933408
2217443,C15H17BrN2,COD,700,0.1993332
1436,HNaO4S,ICSD,700,0.19933192
2102448,C16H18MnO10,COD,1000,0.1993307
168517,C39H45BF20P5Rh,ICSD,1000,0.19931555
4024545,C21H19F3N2O2,COD,700,0.19931462
1100825,C23H30SiY,COD,1000,0.19931068
2215801,C20H13CoN3O4,COD,1000,0.1993079
2221109,C22H13AuCl4N4O2,COD,700,0.19930443
4023668,C11H7N,COD,700,0.1993033
4122824,C14H14P,COD,700,0.19930176
7013068,C25H8F12Hg3,COD,700,0.19930097
2011029,C17H17Cl2CuN3O5,COD,700,0.19930047
172857,C26H78O4Si12Zn3,ICSD,700,0.1993004
2215359,C21H21BrN2O4S,COD,700,0.19930014
2008457,C17H18O5S,COD,700,0.19929843
4000155,C8H4EuO4,COD,1000,0.1992975
7100369,C31H28N2O12,COD,1000,0.19929695
2202035,C12H10MnN2O6,COD,700,0.19929601
2014434,C15H14O6,COD,700,0.19929418
261774,C2H2AgO9STb,ICSD,700,0.199292
2216742,C12H8CuN10,COD,700,0.1992898
99495,Dy3GaO6,ICSD,1000,0.19928908
2228147,C17H12ClN,COD,700,0.19928308
7151128,C26H28N2O,COD,700,0.19928144
7100080,C12H11BN2,COD,1000,0.19927959
2206393,C28H30ClY,COD,1000,0.19927791
4320095,C4H9N4Sb,COD,1000,0.1992779
2101957,C12H27N2O5,COD,700,0.19927773
4020056,C7H6NO3,COD,1000,0.199274
98180,KMn6O24P7,ICSD,1000,0.19927311
7204351,C12H23ClSn,COD,1000,0.19926594
237749,Cu3Fe4O12Y,ICSD,1000,0.19926587
2009930,C17H16Ge,COD,1000,0.1992657
4306389,C12H11MnO7,COD,700,0.19926566
98575,O15SrV6,ICSD,700,0.19926532
2230128,C19H18FN2O2,COD,700,0.19926403
1511495,B4NiSc,COD,700,0.19925949
4101442,C28H42GeO2,COD,700,0.19925931
2207830,C21H25N3OS,COD,700,0.19925828
88589,BaO7Si2Zn2,ICSD,700,0.19925682
4021810,C16H25O2Si,COD,700,0.19924736
62550,K3Nb7O19,ICSD,700,0.1992467
2219201,C10H9N3O,COD,1000,0.1992443
615408,B4RuYb,ICSD,700,0.19924378
2008752,C20H17Cu2N15,COD,700,0.19924137
2221099,C4H14NO3P,COD,700,0.1992401
35139,Cl4Mo,ICSD,700,0.19923967
4062490,C32H50NiP2,COD,700,0.19923548
262530,CH10N2O5,ICSD,700,0.19923379
2212737,C7H6F2N2O,COD,1000,0.19923109
2103792,C17H20NO5V,COD,700,0.19922966
2000832,C17H23ClN3O2,COD,700,0.19922672
4020666,C14H17Si,COD,700,0.19922645
2205335,C23H20Cl3N2,COD,1000,0.19922486
2219904,C20H23Br2N,COD,700,0.19922449
4322552,C25H19Cl2FeN8O2,COD,1000,0.19921888
2003294,C13H12N2O5S,COD,700,0.19921511
2104224,F4N2O2W,COD,700,0.1992144
2202008,C24H26AuO4PS2,COD,700,0.19921413
2226621,C13H13N2O2,COD,700,0.19921061
4300870,C23H26N6NiO,COD,700,0.19920863
2223002,C20H20O4S,COD,1000,0.19920757
2221709,C9H9N3S,COD,700,0.19920354
1100742,C40H74N4NiO4S4,COD,700,0.19920263
60655,Cu4O10Se3,ICSD,1000,0.19919866
2102805,AgAs3H2O9,COD,1000,0.1991967
2229943,C13H12N2O6,COD,1000,0.19918926
2219980,C11H11NO,COD,700,0.1991866
109995,C6H6BF4O19Ru3,ICSD,1000,0.19918638
2104477,C16H14Cr2O4Se,COD,1000,0.19918498
4021029,C15H19BrNO2,COD,700,0.19918247
23967,Lu6O12U,ICSD,1000,0.1991806
636887,Ge2LiN3,ICSD,700,0.1991764
2208173,C26H20CuN6O4,COD,700,0.1991687
7200480,C27H17N2,COD,700,0.19916782
7103388,C29H22BrO2,COD,1000,0.19916688
1526416,C2Cs2Pd,COD,700,0.19916211
2010307,C26H33ClN4O12,COD,700,0.19915386
2310429,IOTm,COD,700,0.19915366
2203270,C10H10NO4S,COD,700,0.19915266
4061495,C6H15Cl3N3Sc,COD,1000,0.19915228
2203679,C32H30N4O7Zn,COD,700,0.19915192
7025494,C6F15P,COD,700,0.19914958
63418,H2O8S2Zn,ICSD,700,0.19914815
8100181,C27H27LaO12,COD,700,0.19914648
2016873,C28H22N4O6Zn,COD,700,0.19914281
7102414,C24H16Br5Se4,COD,1000,0.19913922
7200869,C11H10Cl2N2,COD,1000,0.19913802
2000565,C17H27NNiO4,COD,1000,0.19913588
2217162,C8H6BrNO,COD,700,0.19912927
4503300,C21H18O,COD,1000,0.19912872
7006911,C30H56MoN6,COD,700,0.19912861
2004321,C17H12Br2S5,COD,700,0.19912204
2001986,C42H44O3P2,COD,1000,0.1991202
7203442,C26H31N3O,COD,1000,0.19911568
2222916,C17H19NO5,COD,700,0.19911325
2202098,C19H13N2NiO2S10,COD,1000,0.19911125
99615,Na2O9P2SrV,ICSD,1000,0.19910702
2205694,C14H11NO5S,COD,700,0.19910666
4022737,C17H19ClN2O4,COD,700,0.19910252
2010269,C13H20BrNO3,COD,1000,0.19910248
603729,B6Lu2Os,ICSD,700,0.19909848
77305,CPu,ICSD,1000,0.19909565
89899,KLi3O30Si12Zr2,ICSD,700,0.19909179
2007079,C13H21NO2Se,COD,700,0.19908793
2219002,C18H15ClN4O2S,COD,700,0.1990874
2224770,C35H29N6NdO9,COD,700,0.1990815
2012734,C21H26Ru,COD,700,0.19908145
2225145,C10H12NOS,COD,700,0.19907887
4024197,C11H16NO5P,COD,700,0.19907765
23137,Cl9PTi,ICSD,700,0.19907427
1504141,C10H7Cl,COD,1000,0.19907157
7105876,C16H19BrO,COD,700,0.19906777
4023669,C15H21NO8S,COD,700,0.1990642
2213313,C19H24N2O8,COD,700,0.19906197
2201997,C15H9N2O3,COD,700,0.19905804
2224969,C29H29N3O3,COD,700,0.19905402
2210425,C16H12O5,COD,700,0.19905084
7203993,C6H5NS2,COD,700,0.19904906
2213619,C64H68AgN4O4,COD,700,0.19904627
4312002,C46H62Pb,COD,700,0.19904478
4021584,C25H39NO3Si,COD,1000,0.19904014
2006310,C38H51Cl4Mo3P,COD,700,0.1990354
2207492,C20H24I2N4O,COD,1000,0.19903229
4020669,C22H21O2,COD,1000,0.19902836
7012519,C34H56Al2O3,COD,700,0.19902532
404328,AsBO5Pb,ICSD,700,0.19901837
4021912,C20H11N3O6,COD,1000,0.19901095
7103507,C134H34AgN4,COD,1000,0.19900979
2223739,C18H42Cl2O6P2Pt,COD,1000,0.19900677
2007288,C26H22N8O8Pd,COD,700,0.1989915
7201044,C20H17Cu4N10,COD,700,0.19898364
86391,CuScSi,ICSD,700,0.1989831
2017901,C17H32O2S3,COD,700,0.19898075
2010650,C25H30O3PReS,COD,1000,0.19897747
166890,Ag3FeO8V2,ICSD,1000,0.19897605
7055014,C15H23N2,COD,700,0.19896469
188152,LuO3Rh,ICSD,1000,0.19896393
23742,C2UV,ICSD,700,0.19896103
2004818,C12H21KO12,COD,700,0.19895992
2010634,C22H28F2O9,COD,700,0.19895162
2224235,C31H29ClN2O2S,COD,700,0.19895121
2211039,C15H11N4O,COD,700,0.19894905
186883,F6K2NaV,ICSD,1000,0.19894806
4024344,C17H16F3NO4,COD,700,0.1989387
2219338,C20H16N4O5Zn,COD,1000,0.19893813
2210667,C27H33CuN9,COD,700,0.19893311
2011683,C57H49FeN9O15S3,COD,700,0.19893083
1100832,C41H53AuCl2N,COD,1000,0.19892149
1100415,C30H36VZr,COD,1000,0.19892006
2220188,C12H12BrNO,COD,700,0.1989196
410720,C12F10Se,ICSD,700,0.19891487
7013751,C33H46CeN,COD,1000,0.19890472
2217113,C8H10N,COD,700,0.1989047
153515,CoLiO9P3,ICSD,1000,0.19890411
419264,K2O7P2Sn,ICSD,700,0.1988991
2001884,C11H23Cl2NSi2Ti,COD,700,0.19887832
2006744,C39H57ClN4O3,COD,700,0.19887578
2201056,C43H62OP2Pd,COD,700,0.19887386
4069637,C29H30Ru,COD,1000,0.1988732
2218798,C12H12BrNO2S,COD,700,0.198872
2106788,F21Rb5Zr4,COD,700,0.19886702
2224166,C38H34Br2P2Pd,COD,1000,0.19886455
4024941,C12H19NO2,COD,700,0.19885904
2213137,C28H31N3O,COD,700,0.19885771
8102927,H3La2O9P3,COD,700,0.19885692
26106,CuF6Sr2,ICSD,1000,0.19885498
79948,B5GdNiO10,ICSD,700,0.198851
4023845,C17H17NO,COD,1000,0.19885087
7202728,C16H19O2S,COD,700,0.19885
7153864,C19H12O6,COD,1000,0.19884911
1518103,Ge2Na6Se7,COD,700,0.19884795
27347,F6Na3V,ICSD,1000,0.19884467
2009436,C26H48Cl2P2Pd,COD,1000,0.19883212
2217828,C12H11Cl,COD,700,0.19883038
2209567,C11H13N3O,COD,700,0.19882897
4303682,C24H56N8O18U,COD,700,0.19882724
2204332,C14H11ClN2S2,COD,1000,0.19882461
262631,Cl4Mn6O13Sr8,ICSD,700,0.19882171
51212,Ba3Cl2Li2Mo4O28P6,ICSD,700,0.19881648
2100067,C8H20Cl2O4RuS4,COD,1000,0.19881588
407853,HIO8S2,ICSD,700,0.19881234
2212024,C24H18N12Zn,COD,700,0.19881222
7015349,C28H30Fe2N2O5,COD,700,0.1988108
2207365,C18H19NOSSn,COD,1000,0.1988094
7013333,C60H102N12O,COD,1000,0.19880907
2203726,C11H11ClN2OS,COD,700,0.19880742
4062766,C32H35Cl3N4Pd2,COD,700,0.19880101
1008009,CdLi2O12P4,COD,1000,0.19879451
2003271,C15H25N3O,COD,700,0.19878893
2225525,C23H21Si,COD,1000,0.19878662
2207425,C37H33N,COD,700,0.19878533
2213378,C13H21Cl3Ti,COD,700,0.19878046
2203983,C6H4AgNO2,COD,700,0.19877894
4304674,C4H16Cu3N22,COD,1000,0.1987719
2006233,C13H10INO,COD,1000,0.19877113
4076030,C12H10Fe,COD,700,0.19876795
7015256,C16H12N6Pt,COD,700,0.19876638
2210264,C17H15BrN4O3S,COD,1000,0.19876502
2016880,C31H37N3O3,COD,700,0.19876134
425469,CaRh2Si2,ICSD,700,0.19875407
2009841,C16H35N5O16Y,COD,1000,0.1987473
2012973,C23H19NO5,COD,700,0.19874112
7103091,C26H36N3Sc,COD,700,0.19873807
2203160,C14H11N3S,COD,700,0.19873798
2011564,C6H22CuN4O8,COD,1000,0.19873744
7151057,C15H33N3Si2,COD,700,0.19873692
4063139,C18H22O3Pt,COD,700,0.1987289
2007026,C30H30Cl2CuN2O6,COD,700,0.19872601
2011608,C6H5Cl2O,COD,700,0.19872467
65044,H3ISi,ICSD,700,0.19872068
613052,B13CoGd4,ICSD,1000,0.19872053
2202094,C14H33P2Pd,COD,1000,0.19872008
2104596,C34H20N2O6Tb,COD,700,0.1987146
2011282,C41H48BrNO4,COD,700,0.198711
2200654,C21H21MnN4O8,COD,700,0.19870876
4507937,C20H39O2,COD,700,0.19870807
2207305,C26H24CdF2N8O10,COD,1000,0.19870692
426274,C4AlBa2LiN8,ICSD,1000,0.19869795
2214160,C21H17N3S,COD,700,0.1986921
4022924,C27H33BrO2,COD,1000,0.19869189
2003058,C16H22FN2O,COD,1000,0.19869138
2004051,GaLiO6Si2,COD,1000,0.19869037
4060578,C28H34AsI,COD,700,0.19868648
9008001,CaCl2O2,COD,700,0.19868572
2204373,C23H28FNO4,COD,700,0.19868568
7009941,C51H52O4Si,COD,700,0.19868442
182224,Mn2O8SrV2,ICSD,1000,0.1986737
2209229,C4H3Br2,COD,1000,0.19866817
290140,CaH8O15Si4V,ICSD,700,0.1986621
2208367,C5H13NO,COD,700,0.19866152
2202328,C22H29NO4SSi,COD,1000,0.19865653
4062326,C40H33IP2Pt,COD,700,0.19865602
641335,KS2Ti,ICSD,700,0.19865263
7203246,C60H69O19Zr3,COD,700,0.19864927
1530973,O5PW,COD,1000,0.19864848
4315561,C12H8BCl,COD,700,0.1986378
2226660,C4H7BrN,COD,700,0.19863625
39837,H11O9PV,ICSD,700,0.1986337
2209575,C7H19Cl2NO,COD,1000,0.19862613
2223986,C17H17AlO,COD,1000,0.19862235
2204084,C7H5BrO3,COD,700,0.19862106
7209076,C25H23O2,COD,700,0.19862099
2015297,C22H38O3,COD,700,0.19861333
2214743,C29H31NO4,COD,1000,0.19860972
4001061,C17H12S,COD,1000,0.19860879
2213557,C30H32FNO3,COD,700,0.19860464
2002265,CoLa2O4,COD,1000,0.19860375
2202189,C6H8MnO8,COD,1000,0.19860302
163617,C2H2EuNO9S,ICSD,700,0.198593
2008262,C8H11N3O2S,COD,700,0.19859071
4060963,C29H15F6N,COD,700,0.19858837
4001283,B4O7Sn,COD,700,0.19858524
9009038,H2Sc,COD,1000,0.19857305
1524338,O8Ta3,COD,1000,0.19857018
7052376,C21H22FeN2,COD,700,0.19856994
2210844,C35H42N4O12Zn,COD,700,0.19856994
2200061,C14H11BO2,COD,1000,0.1985645
4024721,C22H24O5Si,COD,700,0.19856074
75069,Al2Nb35O70Rb4,ICSD,700,0.19855994
7201744,C11H13N2O,COD,700,0.19855697
1008182,F10Lu3Rb,COD,1000,0.19854867
2011582,C38H54CuN2P2S4,COD,700,0.19854522
2230008,C14H18N4O5S,COD,1000,0.19854453
415768,Cl8NW2,ICSD,700,0.19854449
2001351,C34H57O20S2,COD,700,0.1985434
2012087,C15H10S5Sn,COD,700,0.19853978
2210557,C27H19ClN2O3S,COD,700,0.19853967
2213980,C28H41NO6,COD,700,0.19853741
7015083,C19H20AuClN2,COD,1000,0.19853693
409047,Gd10OS14,ICSD,1000,0.19853419
423978,H4MnN2O8,ICSD,1000,0.19852947
423166,Ag2O7S2,ICSD,1000,0.19852607
2003722,C5H4NO3,COD,1000,0.19852543
7004941,C30H34CuN6,COD,1000,0.19852495
2209119,C15H10ClN3,COD,700,0.19852401
2206871,C8H8BrNO,COD,700,0.19852261
2218687,DyLiO12P4,COD,1000,0.19852088
2211344,C11H17NO2S,COD,700,0.19851877
4061054,C19H29ClO2Pd,COD,700,0.19851406
23211,N2SeTh2,ICSD,700,0.19850773
4318007,Mo4O11Tm4,COD,1000,0.19850607
4061820,C30H50Si3Ti,COD,700,0.19850256
2104527,C18H19AgN6O4,COD,700,0.19850129
1001209,O8PW2,COD,1000,0.19849908
4308700,C46H71DyO4,COD,700,0.19849908
1512301,C21H36O4,COD,700,0.19849703
7103003,C13H13S,COD,700,0.19849521
4020512,C21H39NO7Si,COD,1000,0.19848976
26297,Li6O6Te,ICSD,700,0.19848947
67598,Ba4NaO12Ru3,ICSD,700,0.19848871
2013366,C32H41N11O8,COD,700,0.19848727
2009544,C23H20BrN5O2,COD,700,0.19848505
2015398,C25H19N3O6S,COD,700,0.19848236
2205394,C16H16N2O3S,COD,700,0.19847988
2015942,C32H28N6O,COD,1000,0.19847327
628240,CuLa4S7,ICSD,700,0.19847289
4022439,C20H15ClO6,COD,700,0.19847219
7151794,C17H23F3N2O3S,COD,700,0.19847013
4303662,C54H39BiO3,COD,1000,0.19846433
2007797,C14H17NO3,COD,700,0.19846167
2017194,C24H24O10S,COD,700,0.1984454
2200651,C24H18N10O,COD,700,0.19843242
1010541,Al2Be3O18Si6,COD,1000,0.19843194
414425,Cs2O9Si3Sn,ICSD,700,0.19842972
2229258,C15H13BrN2,COD,1000,0.19842939
7101522,C30H33N6Rh,COD,700,0.19842799
7204203,C28H25N3O5,COD,1000,0.1984231
636264,Gd5Rh4,ICSD,700,0.19842309
1532264,O2Pr2Se,COD,1000,0.19841367
7050153,C13H26O2,COD,700,0.19841193
4313748,C6H6N4Pd,COD,700,0.19840796
2227684,C20H30ITi,COD,700,0.19840774
2000639,C10HgMn2O10,COD,700,0.1984074
4022968,C24H31ClCuP,COD,700,0.19840692
2000960,C15H17BrN2O3,COD,1000,0.19840571
4304050,C27H26BrP3,COD,1000,0.19840333
4025679,C31H35N5O7,COD,700,0.19839537
2216248,C20H28N2O5S,COD,700,0.19839466
4323351,Ga3N5Sr3,COD,700,0.19839336
2006405,C17H16S,COD,1000,0.19839159
2228282,C13H9N3O2,COD,1000,0.19838825
25327,CaLiSi2,ICSD,700,0.19838749
2006199,C15H21N4O2PS,COD,700,0.19838436
2001136,C18H16Cu2N2O5,COD,1000,0.1983819
7012322,C26H23BN2,COD,1000,0.19837943
35252,Li8Nb2O9,ICSD,700,0.19837351
2104013,C15H11N2O4,COD,700,0.19836591
2202931,C24H12Cl8Sn,COD,1000,0.19836389
2219499,C25H16Cl2N4,COD,1000,0.19836387
2224236,C15H14Cl2N2O4,COD,700,0.19836275
36095,MoO5P,ICSD,1000,0.19836257
866,LaNa3O8V2,ICSD,1000,0.19834675
2210821,C20H17BrN2O4,COD,700,0.19834599
78835,Cl9In2Ta3,ICSD,700,0.19834451
98392,C18HO18Os4Re,ICSD,700,0.19834398
166512,N6Ta5,ICSD,1000,0.19833644
9011209,H10O10SV,COD,700,0.19833621
2208675,C38H28O,COD,1000,0.1983335
410143,C21H50B2N2Si,ICSD,700,0.19833288
421174,Ba3O6Te,ICSD,1000,0.1983311
76436,Ba2CaO6W,ICSD,700,0.19833091
2001165,C24H19NO2S,COD,1000,0.19832595
2010949,C6H11O2,COD,700,0.19832502
108535,HMn,ICSD,700,0.19832154
2222722,C54H43Cl4Hg2N5,COD,700,0.1983207
2206435,C28H23AgN3O3P,COD,700,0.19832006
7151807,C14H13N5O,COD,700,0.19831984
7017103,C20H26Ru,COD,700,0.19831932
2237572,C32H24O5,COD,700,0.19831623
2205180,C13H15NO2S2,COD,700,0.19831581
1011252,Ca2O7Si2Zn,COD,1000,0.19831446
2229687,C25H16N4,COD,700,0.19831309
2010131,C25H22Pb,COD,1000,0.19831268
2015060,C28H23N3,COD,700,0.19830917
2005602,C18H33ClN2O6,COD,700,0.19830896
4115012,C26H30Cr,COD,1000,0.19830383
7151260,C17H25NO,COD,700,0.19830324
2014949,C17H14N2O2S,COD,700,0.19830269
417755,Cr3Li9O29P8,ICSD,1000,0.19830032
2008588,C14H13IO3,COD,700,0.19829094
2216041,C30H30N14O6Zn,COD,1000,0.19828688
408096,O10SrV4,ICSD,1000,0.19828641
2012698,C34H26F2N10O4Pd,COD,700,0.19828525
2206639,C10H9Cl2N3Zn,COD,1000,0.19828106
4301696,C22H32ClIrZr,COD,1000,0.19828047
1502719,C107H47Br,COD,1000,0.19827926
606220,C3Al3Lu,ICSD,700,0.19827853
2224649,C10H22NO6P,COD,700,0.19827802
9003478,O8Se2SrU,COD,700,0.19827732
4025293,C13H9O2,COD,1000,0.19827594
1503087,C12H13O,COD,1000,0.19827586
2235087,C22H25N,COD,700,0.19827041
35158,Cl3La3O6W,ICSD,700,0.19827035
657407,N2NaNb,ICSD,700,0.19827007
109713,C4H12Cl9NNb3,ICSD,1000,0.19826849
2010870,C32H19F20GaN2,COD,1000,0.19826569
2222239,C14H13BrN2,COD,700,0.19826184
1511201,BK3S3,COD,700,0.19826154
1007182,BeKO4P,COD,700,0.19826064
2209375,C19H20ClN3O2S,COD,700,0.19825809
1100477,C18H15Cl2N2S2Sb,COD,700,0.1982551
2214526,C20H14O5,COD,1000,0.19825312
2224460,C11H9Cl2NO6,COD,700,0.19825238
2215350,C50H48CoN2O20,COD,1000,0.19825125
155694,C8H32Cl7EuN4,ICSD,700,0.19824997
415137,C4IrSc3,ICSD,1000,0.19824547
2222951,C13H10O,COD,700,0.19824433
2225472,C28H23N3O4,COD,700,0.19824299
4302336,C8H22AuClN6,COD,1000,0.19824272
4021025,C30H36O3P,COD,1000,0.19824249
2005144,C10H24Cl2O2S2Sn,COD,700,0.19823663
7101090,C9H5IO,COD,1000,0.19823396
4100850,C17H22Mo,COD,1000,0.19823116
7204635,C9H7S7,COD,1000,0.1982304
2220957,C19H26O3,COD,700,0.1982159
4314732,C55H47Cl9N10,COD,700,0.19821335
2014126,C26H18N4O9Zn,COD,700,0.1982102
2001516,C30H20O4PdS6,COD,1000,0.19821012
2001739,C18H16BrP,COD,1000,0.19819437
2008757,C9H18N2O3S,COD,700,0.19818729
4027410,C37H28,COD,700,0.1981862
2102149,C5H16NO4P,COD,700,0.19817834
2008115,C42H60CrN3O3,COD,700,0.19817802
4316543,BiF7Xe,COD,700,0.19817707
7105237,C44H54N4Pt,COD,700,0.19817539
2006961,C16H16BrNO3,COD,1000,0.19817346
2001181,C22H26ClF2NO4,COD,700,0.19817142
236223,CoHoO3,ICSD,700,0.1981713
2106617,Cl8MnNa6,COD,1000,0.19816792
251000,BaFe4O7Yb,ICSD,700,0.19815645
4100463,C20H19N2O4,COD,700,0.19815308
7150467,C19H16O2Se2,COD,1000,0.19815025
411546,Cs2O11Sb4,ICSD,700,0.19814973
4150,Cr2H2Hg2O9,ICSD,700,0.19814795
4062122,C19H8Cu2F10,COD,1000,0.19814695
416132,Ga4O17P4,ICSD,700,0.19813755
2226961,C23H18N2O5,COD,1000,0.19813435
2016405,C16H24N2OSe,COD,700,0.19812742
2012947,C20H18N2NiO9,COD,700,0.19812623
2220439,C20H20NO4P,COD,700,0.19812599
51198,Co2La2O5,ICSD,1000,0.19811864
4000431,C7H14OZn,COD,700,0.19811864
2207075,C8H8N4OS,COD,1000,0.19811791
2234102,C21H14O8,COD,1000,0.19811615
2010958,C19H18ClCuN3O5,COD,1000,0.19811581
50216,ClF4NO,ICSD,700,0.19810453
1523499,Ir2Y,COD,700,0.19810283
7100266,C29H21Cl3N,COD,700,0.19809657
2222951,C13H10O,COD,1000,0.19809517
1101001,C9H20N2O,COD,700,0.19809087
4020747,C21H21N5O3S,COD,1000,0.19808735
2200534,C26H36Cl2N2Pd,COD,1000,0.19808151
87793,AsH3MoO8Sr,ICSD,700,0.19807751
411402,Na6O9Se2,ICSD,700,0.19807525
2223856,C8H6AgN3,COD,1000,0.19807518
2016617,C15H10IN3,COD,1000,0.19807513
54616,GaGdMg,ICSD,700,0.19807413
4022502,C8H20NO6P,COD,1000,0.1980735
2208851,C25H20ClO2PPd,COD,700,0.198073
61277,F6FeK2Na,ICSD,700,0.19807185
4308058,C15H13PS4,COD,1000,0.19806832
4100794,C26H28N4O5,COD,1000,0.19806744
7200318,C14H10AgN3,COD,1000,0.19806574
2219006,C6H5Cl,COD,700,0.19806542
4060410,C42H54N2O2Sn,COD,700,0.19806051
7007543,C8H22AlN3,COD,700,0.19805153
24411,As2F3S2,ICSD,700,0.19804679
2203164,C15H21NO4Ti,COD,700,0.19804506
4020436,C28H30N2O3,COD,700,0.19804256
98113,Ba2Cu3LuO6,ICSD,700,0.19804166
624322,CoNbSi,ICSD,700,0.1980413
2009049,C16H26N2O4Pt,COD,1000,0.19804075
2209248,C24H36N2O11,COD,700,0.19803871
74760,AlFeO5P,ICSD,700,0.19803856
2200097,C26H33NO3,COD,700,0.19803663
49696,CClF3,ICSD,700,0.1980363
4317762,C32H36FeN4,COD,700,0.19803186
4084960,C24H18Si,COD,1000,0.19802792
2223234,C38H52CoN6O8,COD,700,0.19802642
4062720,C31H38O2Zn,COD,1000,0.19802389
160625,Ce3Cu4Ge4,ICSD,700,0.19802174
2010235,C6H10OS,COD,700,0.19801646
9008964,PdS,COD,700,0.1980161
2206245,C38H26Br2CuN2O8,COD,700,0.19801392
1510997,B2Co2La,COD,700,0.19801053
249731,F2K9O32Si12Sm3,ICSD,1000,0.19801009
2015949,C23H23N5O3S,COD,1000,0.19800684
4308454,C22H36N5Yb,COD,700,0.19800307
2208383,C16H16CuN10S2,COD,1000,0.19799913
2208247,C21H20ClMnN4O2,COD,700,0.1979977
1526848,BeCl2,COD,700,0.19799727
2206145,C29H42Cl2N7O2P3,COD,1000,0.19799268
2228649,C22H13Cl2N3,COD,700,0.19798961
2222210,C38H38N4O10Zn,COD,700,0.19798847
2208483,C14H22O4S,COD,700,0.19798769
2004604,C42H70NiO4,COD,700,0.19798733
2213860,C22H15ClFN5S,COD,700,0.19798681
2017595,C9H6N2O,COD,1000,0.19798546
4022573,C25H46O6Si2,COD,700,0.19798535
62109,ClGeH3,ICSD,1000,0.19797626
2012429,C37H37Cl3O8,COD,700,0.19797556
2201774,C18H16Cr2N2O7,COD,700,0.19797438
1100861,C27H38AuClN2,COD,700,0.19796968
2221602,C19H27NO3,COD,700,0.19796908
4062541,C79H109O2Ti2,COD,700,0.19796713
4329525,CdO4Rh2,COD,1000,0.19796658
7151837,C36H32OP,COD,1000,0.19796504
2220034,C11H10ClN3O4S,COD,1000,0.19796361
2013565,C16H18Cl2Sn,COD,700,0.19796278
2218339,C22H22CdN12O2,COD,700,0.19796054
2239703,C15H10Br2,COD,1000,0.1979596
164650,B2H8Mn,ICSD,1000,0.1979581
4025373,C38H56N3O2,COD,700,0.19795744
109365,AlF5Tl2,ICSD,1000,0.19795497
2206255,C29H42ClNO4,COD,1000,0.1979544
7007142,CHCuN4,COD,700,0.19795305
7100860,C17H16N3O4,COD,700,0.19794902
2224053,F10K5Li2Pr,COD,700,0.19794817
7150130,C13H13N3O2,COD,1000,0.19794612
153459,KMoO5Sb,ICSD,700,0.197945
2204430,C17H10CdN4O4,COD,700,0.19794367
2226351,C14H9BrN2,COD,1000,0.19793947
