id,formula,database,T,zT_pred,zT_std
422150,N3PZn2,ICSD,700,0.19534609,0.060860462
424069,AsO6V2,ICSD,1000,0.19533768,0.06241844
186537,Li4Pt3Si,ICSD,700,0.19533598,0.07793638
202186,ClFeMoO4,ICSD,700,0.19532862,0.12247521
1100576,C36H82Li2N2O3Si,COD,700,0.19532576,0.07091901
1523861,MgNd,COD,700,0.19532335,0.11385796
66088,Ba2Cu3O8Pb2Y,ICSD,700,0.19531386,0.073810086
4020510,C28H26ClIO,COD,700,0.19531195,0.04985456
83535,AlKO8Si3,ICSD,700,0.19530655,0.07618682
186211,Ba2CeNbO6,ICSD,1000,0.19529833,0.07638577
7000429,C26H20CuN3,COD,700,0.19529328,0.038758535
245138,Dy2Hf2O7,ICSD,1000,0.19528832,0.087728694
4315922,CCl15W6,COD,700,0.19528519,0.059804276
603700,CrGd4S7,ICSD,700,0.19527955,0.050823994
2102047,C39H33As2Cl2Pt,COD,700,0.19527782,0.05442116
400815,C2Ce5Cl10K,ICSD,1000,0.19526169,0.090642095
2209183,C64H49Cl3O6Sn3,COD,700,0.19525719,0.0450029
54013,Al3B12Ba2Nd2O27,ICSD,700,0.195252,0.061259024
2214761,C14H7Cl3F3NO,COD,700,0.19525002,0.04538043
2217721,C17H11AgN3O4,COD,700,0.19524902,0.045267582
24058,ClInO,ICSD,700,0.19523546,0.07061195
4323349,Ga2N4Sr3,COD,700,0.19522399,0.06680082
427257,BO12Rb3Se3,ICSD,700,0.19521452,0.062812686
9008682,CNb,COD,1000,0.19521134,0.065907836
188023,Cu2H7O9PZn,ICSD,700,0.19521105,0.07185811
167701,O8Sr3V2,ICSD,1000,0.1952053,0.06534377
8103059,CaO24P6Sn4,COD,700,0.1952005,0.07122436
82164,Ca3CoO12Se4,ICSD,700,0.19519351,0.07342933
39389,Be3Ca3F2Li2O12Si3,ICSD,1000,0.1951932,0.08305224
1532440,Bi3BrLa5,COD,700,0.19519228,0.08668512
167787,CCa4N4,ICSD,1000,0.19519047,0.06277538
1511428,B9Na4Se9,COD,700,0.19518752,0.040009424
236960,BLi,ICSD,700,0.19518639,0.046314918
262878,Cs2H4O20P6U3,ICSD,700,0.19518061,0.11398785
634836,GaNdPt,ICSD,700,0.19517551,0.05414219
2202581,C24H16CuN10O4,COD,700,0.19517086,0.04212672
2212255,C30H22Br2N2O5S2,COD,700,0.19516875,0.037346356
1007213,Be2O10P3Rb,COD,700,0.19515449,0.06986758
612271,AuPrSn,ICSD,700,0.19514282,0.07303162
78997,SiSr,ICSD,700,0.19513908,0.06697795
2014790,AlGeLi,COD,700,0.19513811,0.05185631
9008888,CrS,COD,1000,0.19513437,0.06252366
423042,GeO8P2Sr,ICSD,700,0.19513418,0.066720225
2001795,C43H41NO5Sn2,COD,700,0.19512835,0.040751554
25806,Nd2O2Se,ICSD,1000,0.19512615,0.09649835
67952,Ag7As4ClCuO14,ICSD,700,0.19511189,0.08886854
2205626,C23H18BrN3O2S2,COD,700,0.19509931,0.03971988
8101775,CHBr,COD,700,0.1950974,0.052740395
33946,CCl2F2,ICSD,700,0.19509536,0.07595859
2221653,C58H52Cu4N10O13S2,COD,700,0.195087,0.048032477
2220610,C24H20NO3Sb,COD,700,0.19508158,0.04140515
2212685,C45H42BrO3P2Re,COD,700,0.1950709,0.07875334
2219866,C27H24O3Sn,COD,700,0.19506776,0.042101257
2209745,C30H26CuN4O6,COD,700,0.1950622,0.047171533
1521692,C2B2Nd,COD,700,0.19505794,0.08617478
9004393,AsCuH3O5,COD,700,0.19504927,0.07501636
2222863,C20H14N2O5Zn,COD,700,0.19504352,0.03863006
2218559,B2MoO9Pr2,COD,1000,0.19503742,0.058363453
1525907,GePtU,COD,700,0.19503275,0.06933696
2017124,GeO6Te2,COD,700,0.19503216,0.07526662
9009011,DyH2,COD,700,0.19502331,0.073289774
15775,F6KMoTl2,ICSD,700,0.19502306,0.08103344
4024593,C73H65Ag2Cl5N4,COD,700,0.19502302,0.05410086
418558,O10TeV2Zn3,ICSD,1000,0.19501078,0.07833688
39361,N11Na3P6,ICSD,700,0.19500537,0.06703333
2219161,C24H14N6O5Zn,COD,700,0.19499065,0.041329358
1509667,Ag2Li3Si3,COD,700,0.19499065,0.06391217
621481,Ce4Lu11S22,ICSD,700,0.19498105,0.071836345
4030480,OS2Y2,COD,1000,0.1949804,0.04657245
27723,In2Mo3O12,ICSD,1000,0.19497094,0.050807036
57437,Ni2Sc3Si4,ICSD,700,0.1949706,0.077167064
2015295,Br2Cu2O6Sr2Te,COD,700,0.19495922,0.08336344
2002490,CuO8SmW2,COD,1000,0.1949547,0.052476138
2009269,C17H16MoO2,COD,700,0.19495298,0.0570231
1100064,Al2B2Na2O7,COD,700,0.19494736,0.07965185
2214226,C22H15ClFN3O3,COD,700,0.1949471,0.03519854
69098,C2ReY2,ICSD,700,0.19494586,0.07195064
261768,HNdO,ICSD,1000,0.19493909,0.119328864
8101262,BCr2O12P3,COD,1000,0.19493797,0.04618869
2010483,C50H44BCoN4O2,COD,700,0.19493534,0.05070638
2017009,C52H32Cl4N8Zn,COD,700,0.1949332,0.042815387
418764,ClCsMn2O7V2,ICSD,700,0.19492097,0.07593551
31206,B5Ca2ClH2O10,ICSD,700,0.1949193,0.07426725
165606,C8F12PtS4,ICSD,1000,0.19491759,0.068184815
2220122,C24H20CuN2O9,COD,700,0.19490843,0.040935352
5910196,F7NaTa,COD,1000,0.19490437,0.07031358
414486,CB3Ba5NO9,ICSD,700,0.19489615,0.07024597
163619,C2H2CeNO9S,ICSD,700,0.19489254,0.10080154
2016802,C21H13CdClN4O2,COD,700,0.19488966,0.04378047
2203932,C42H38N7O11Pr,COD,700,0.1948774,0.097290754
85893,CeCo2P2,ICSD,700,0.19487624,0.075910114
2218823,C27H19BrN4O,COD,700,0.1948651,0.041924205
68621,Mo8NdO14,ICSD,1000,0.19485806,0.044238918
2008667,C21H17CuN3O5,COD,700,0.19485666,0.043378152
8103683,MnO6Ta2,COD,1000,0.19484745,0.061571237
4321887,C31H27NP2Pt,COD,700,0.19484164,0.041065622
4074300,C20H18Cr,COD,700,0.19483942,0.03693981
2105402,B2Bi4O9,COD,700,0.19482525,0.110553995
76888,B26Ca9Cl4H28O71,ICSD,700,0.19481932,0.06966966
201006,K4O10P2U,ICSD,700,0.19481051,0.12903999
2011952,C32H16CuF12N8Sb2,COD,700,0.19480637,0.04596629
169487,AsCoOSm,ICSD,700,0.19480635,0.13015164
653334,Tl3Y5,ICSD,700,0.19479743,0.1091855
50442,EuLi2O4Si,ICSD,700,0.19479206,0.0964186
88602,BaGd2O5Zn,ICSD,1000,0.1947917,0.0760061
2004037,C33H25BrOPb,COD,700,0.19478863,0.046042457
616019,BaPb,ICSD,700,0.19478628,0.093745045
2224833,C24H23NO2Si,COD,700,0.19477655,0.045750603
2214873,C20H16Br2CuN4O4,COD,700,0.19477257,0.05441062
171432,BaCo2O5Y,ICSD,1000,0.19476856,0.11738985
7221179,Li5Na2Sn4,COD,700,0.19476852,0.0784601
4061971,C23H18AlBF8,COD,700,0.19476835,0.048607334
426493,Ce3FeInS7,ICSD,700,0.19476305,0.10147394
2208906,C26H16ClCuN7,COD,700,0.19476098,0.042530384
1100879,C75H56O11Ru3,COD,700,0.19474868,0.045163497
8232,KO12Th2V3,ICSD,1000,0.19471242,0.07963445
1001773,BaO9Si3Sn,COD,700,0.19470935,0.06558861
423479,Ba2Br2O,ICSD,700,0.19470255,0.0908975
7010194,C38H20O9Ru3,COD,700,0.19468857,0.0478875
36021,Cl12Sc7,ICSD,700,0.19468294,0.05494256
380113,As4Sr4Ti,ICSD,700,0.19467753,0.095911525
2224961,C20H19OSSn,COD,700,0.19466433,0.046012387
187130,IrNa2O3,ICSD,700,0.1946625,0.08561159
1526167,C2B2Ho,COD,700,0.19465885,0.07764849
9008776,BZr,COD,1000,0.19465801,0.08585792
4021271,C27H20F2O2Si,COD,700,0.19464786,0.042280156
2014435,C11H8BrCuNO3,COD,700,0.19464296,0.04139673
7151753,C18H8BrF3S2,COD,700,0.19464289,0.044554073
1001616,O17P4Pb2V3,COD,700,0.19464166,0.06800261
65704,CoNa2O14P4Zr,ICSD,700,0.19464031,0.06612543
86294,C3Lu2,ICSD,700,0.19463779,0.0783746
165407,Ca2O11P3V,ICSD,700,0.19463223,0.052322745
7003236,C28H22AuP,COD,700,0.19462699,0.041213166
420533,HgO7P2Pd,ICSD,700,0.19462234,0.056174755
401861,CoF7Na2V,ICSD,1000,0.19461937,0.09203554
402054,Cl4Hf,ICSD,700,0.19461891,0.057667695
2212779,C30H26CdN2O4,COD,700,0.19461386,0.040480442
7221157,CaFe2P2,COD,700,0.19457795,0.07252289
1310,CaCrH2O5,ICSD,700,0.19457264,0.061018907
426103,F3Li9Mg3O16P4,ICSD,700,0.19456702,0.0893085
157211,Al3HO13Si3Sr2,ICSD,700,0.19456385,0.06514966
412798,H4HgO6Te,ICSD,700,0.19456162,0.10674253
7203816,BaFMnP,COD,700,0.1945566,0.09184928
156956,Au2BiTb5,ICSD,700,0.1945548,0.113205895
2202003,C21H20CuN2O5,COD,700,0.1945539,0.0438691
20670,B5CoO10Y,ICSD,700,0.19455288,0.081404805
290290,BaF2O7Si2Y2,ICSD,1000,0.19454548,0.08645128
2211329,C18H12Cl2N2OS,COD,700,0.19452381,0.037364855
2010772,C22H18INO,COD,700,0.19451913,0.053928167
28602,MoO6Sr2Zn,ICSD,1000,0.19451588,0.06281415
1530801,Cr3K2O10,COD,700,0.19450386,0.09017517
424114,FO3STl,ICSD,700,0.1945021,0.088369854
2216288,C15H11AgN3O3S,COD,700,0.19449477,0.05277064
1533324,Ge9K4O20,COD,700,0.1944862,0.062216878
4321903,C14H11BCuF4N3,COD,700,0.19448616,0.037117995
7205707,C34H24N4O10P2Zn3,COD,700,0.19448546,0.041678812
2002352,Nb5O16Sr5,COD,1000,0.19447897,0.05373314
426080,AsKO9W2,ICSD,700,0.19447565,0.0689877
2205539,C42H35O3PSi2,COD,700,0.19447489,0.058599263
420352,Cs2I4O11,ICSD,700,0.19447048,0.07333864
58911,CaLiSn,ICSD,700,0.19446817,0.06689432
50201,Cs4Ga2H2O33P8,ICSD,700,0.19446394,0.08129287
1007242,CuK2O12P4,COD,700,0.19445652,0.081648625
7205017,C24H14Br2O3,COD,700,0.19445182,0.043249436
2219556,C24H20Cl2CuN4O4,COD,700,0.19444075,0.048235662
1524817,ErRh2,COD,700,0.19443786,0.07163924
1501466,Tc2Zr,COD,1000,0.19442327,0.12260867
23386,B5LaMgO10,ICSD,700,0.19441885,0.06899118
23543,INaNiO6,ICSD,700,0.19441777,0.058709018
4318735,O14Sr3Te4U,COD,1000,0.19441421,0.088246934
153495,BaCo2LaO6,ICSD,1000,0.19439901,0.09133232
9012497,CeO4Si,COD,700,0.19439715,0.08077154
9014085,NaO7Sb,COD,700,0.19439402,0.083241746
2102494,C42H37NO2Si2,COD,700,0.19439216,0.035016693
1521699,Gd2O2S,COD,1000,0.19439064,0.10408373
1511304,BPt,COD,700,0.19438557,0.054320198
248871,CH3NdO7S,ICSD,700,0.19438425,0.09355484
4075335,C15H15Ce,COD,700,0.1943727,0.052227654
2001293,C29H22PSTe,COD,700,0.19437198,0.043543994
2014718,C19H17MnN3O4,COD,700,0.19437185,0.05208826
638689,HfNi,ICSD,700,0.19437002,0.06799882
79395,Bi3F6N,ICSD,700,0.19435605,0.13547666
2010514,Al2K2O7Sb2,COD,700,0.1943541,0.080955185
185335,O15P4SiY2,ICSD,700,0.19435373,0.052032698
7002275,C36H24KN12,COD,700,0.19435264,0.055124655
95462,O5Ta2,ICSD,1000,0.1943502,0.07500845
1010300,AsBO4,COD,700,0.19433595,0.07082429
1531640,Ge3O9Sb2,COD,700,0.1943354,0.0664692
2201877,C26H21ClN2O2S,COD,700,0.19432877,0.04532356
7012544,C23H20AuP,COD,700,0.19432445,0.0437445
2014856,Ga3O20P6Rb,COD,700,0.19432141,0.07332034
2215569,C29H18Br2O,COD,700,0.19432035,0.03907969
4002472,Ba8Co7O21,COD,700,0.19430506,0.08647793
611223,AsPrS,ICSD,700,0.19430432,0.120070085
412664,CBa9N10Nb2O,ICSD,700,0.19430429,0.06828552
2218462,C15H10N4OS2Zn,COD,700,0.19430292,0.037273016
1100587,C47H72BrMgO5Zn,COD,700,0.19429512,0.061799403
48198,K5O10V3,ICSD,700,0.19425432,0.08274522
642571,Lu2S3,ICSD,700,0.19425315,0.059614815
25016,CuF6Sn,ICSD,1000,0.19424985,0.09358129
59167,Cs2O9Te4,ICSD,700,0.1942391,0.07253009
2208249,C7H3KN2O6,COD,700,0.19422752,0.065519296
1100605,C13H29CuLiNO2,COD,700,0.19421157,0.060760252
4022673,C19H16BrOP,COD,700,0.19420835,0.042055998
1100299,C13H10CrO5S,COD,700,0.19419003,0.049769625
4024931,C25H22Br2ClSi,COD,700,0.19418783,0.04493861
4342220,MnO6Sb2,COD,1000,0.19418673,0.09819266
411691,Al2I2La3,ICSD,700,0.19416991,0.09268097
7001566,C41H32O6Sb2,COD,700,0.19415599,0.045119368
411555,NSr,ICSD,1000,0.19415595,0.09955086
4101117,C36H32N8O4Pd,COD,700,0.19415581,0.055044234
2211563,C32H29ClMnN4O7,COD,700,0.19414485,0.059477903
4302793,H24Mn7Na12O67S14,COD,700,0.19413215,0.06455253
633644,Fe4Si2Y,ICSD,700,0.19412704,0.085741475
2004895,C26H22CuN4O6,COD,700,0.19412675,0.04503318
1523096,AlCePt,COD,700,0.19412655,0.09875724
237532,C18H3NNiO15Ru5,ICSD,700,0.19412585,0.06877978
2001596,C55H40Cl2Ir2N4,COD,700,0.1941243,0.051702157
2218706,C31H27CuN7O3,COD,700,0.19411619,0.046533193
249536,HKO7SU,ICSD,1000,0.1941149,0.13899037
618707,C3Re2U2,ICSD,700,0.1941132,0.10241623
20120,Na3O7ScSi2,ICSD,700,0.19411272,0.04726764
2017123,C9H2OS8,COD,700,0.1940986,0.051315878
59115,AsF6I5,ICSD,700,0.19409724,0.08674638
99611,BaDyFe2O5,ICSD,700,0.1940864,0.10298728
410828,Cu3Ge5K2O14,ICSD,700,0.19408521,0.06262027
2219940,C25H16N4NiO5,COD,700,0.19408521,0.050420262
90285,O6RhSr3Zn,ICSD,1000,0.19407946,0.08113154
2001634,C29H16N5O2S3,COD,700,0.19407888,0.050829217
2101705,O4SbV,COD,1000,0.1940749,0.07378378
601368,B2Os2Pr,ICSD,700,0.19405863,0.07706896
2310346,F2Pb,COD,700,0.19405584,0.09779894
8103555,Ba5O21Si8,COD,700,0.19404404,0.079725415
424940,F3KMnO3P,ICSD,700,0.19404133,0.07626075
2014262,C36H26N4O8Zn,COD,700,0.19403811,0.042589463
4300848,C22H18S2Ti,COD,700,0.19403562,0.05408614
425787,Cl3CrO,ICSD,700,0.19403285,0.049765717
2103876,C28H24N2OSi,COD,700,0.19402291,0.04502111
1524100,InNbO4,COD,1000,0.1940185,0.06462854
4062798,C44H36Cl2NiP2,COD,700,0.19401377,0.055644087
420990,B4EuRu,ICSD,700,0.19400793,0.05074575
423892,LaN,ICSD,700,0.1940032,0.08144759
1008168,Ag2HO4P,COD,700,0.19399425,0.079336576
27212,LiNa2O15Si6Y,ICSD,1000,0.19399133,0.06071209
245332,CN2O2Y2,ICSD,700,0.19397423,0.067434624
2211873,C29H27CuN3O5,COD,700,0.19396804,0.040533494
15152,Be3F12K2Mg2,ICSD,700,0.19396797,0.095107004
56197,HZr,ICSD,1000,0.19396773,0.056323342
2214710,C19H15BrN2O,COD,700,0.19396734,0.052006982
614757,B4MnNd,ICSD,700,0.19396695,0.05443664
4024624,C26H17NO2S,COD,700,0.1939601,0.049879465
8102961,BaLi4,COD,700,0.19395888,0.10946678
166628,GeMnO4Zn,ICSD,1000,0.19395685,0.06680707
2210205,C28H26AuPS2,COD,700,0.19394876,0.045327
4302923,AsF13N2S2Xe,COD,700,0.19394167,0.104119524
4303654,Cs2O10P2U,COD,700,0.19393879,0.099884
419026,CBCe,ICSD,700,0.19393131,0.10704037
4020509,C30H22ClIO,COD,700,0.19392754,0.04548681
404492,C13Cr2F5N3O10S,ICSD,700,0.1939084,0.048900463
58915,CaNi2,ICSD,700,0.1939065,0.083934136
84319,B7IMn3O13,ICSD,700,0.19390213,0.060795408
620822,Ce4CrS7,ICSD,700,0.19390142,0.082242265
2209217,C27H16CdN4O5,COD,700,0.1938772,0.047571827
1518607,Br2O5Sb4,COD,700,0.19387232,0.10020287
23041,B4Li5,ICSD,700,0.19386627,0.043704942
1511574,B6CeCr2,COD,700,0.19386604,0.06707372
24574,BaFe15O23,ICSD,700,0.19384445,0.104974
151254,C2H2CdO4,ICSD,700,0.19383825,0.08261148
30890,B6Ba2CaO12,ICSD,700,0.19383647,0.069017336
1523282,IrY,COD,1000,0.1938364,0.08534081
2208682,C26H22AuPS2,COD,700,0.19383009,0.06270878
649657,PtSm,ICSD,1000,0.19382952,0.08736754
4343684,Cl10Sc7,COD,700,0.19382529,0.059277743
643062,MnNdSi,ICSD,700,0.19382364,0.06037209
92289,H3NiO7SY,ICSD,700,0.1938187,0.054942694
415255,BaH2Mo2O12Te2,ICSD,700,0.19381835,0.06713189
1522347,Fe2Np,COD,700,0.19380753,0.14709653
7009329,C54H39LuO3,COD,700,0.19380404,0.061224513
260972,K20O185P22U26,ICSD,1000,0.19380121,0.09256091
192251,LaN3O9,ICSD,700,0.1937901,0.05269646
640909,Ir3Pr5,ICSD,700,0.19378029,0.116950676
43009,CNb2P,ICSD,700,0.19376318,0.076240376
9005124,Ca3Fe2O12Si3,COD,700,0.19375986,0.07717661
2213824,C21H18N3O7V,COD,700,0.19374461,0.05381515
63248,Al2H18MnO18P2,ICSD,700,0.1937323,0.07142024
92290,CuFH5O12S2Y2,ICSD,700,0.19371504,0.07204
2211590,C20H11ClCuN5S4,COD,700,0.1937123,0.053583328
1532211,Ca2Ir2Si,COD,700,0.193702,0.06212104
4082772,C40H38Zr,COD,700,0.19369692,0.039709322
2213593,C21H17Cl3MnN5O3,COD,700,0.19369121,0.056113206
7009618,C46H37O6Sb,COD,700,0.1936786,0.038939785
39501,ClF8Nb,ICSD,1000,0.19367193,0.071558215
1522386,HoPd,COD,700,0.19367069,0.061778598
2002520,Cu2O14Sr9Zn4,COD,1000,0.19366676,0.09547396
1528670,GeLiZn,COD,700,0.19365448,0.07099703
75927,AsLi3O4,ICSD,700,0.19364038,0.08763316
167354,CsF4V,ICSD,700,0.1936351,0.063174084
621314,Ce2H5,ICSD,1000,0.193629,0.06775855
9011209,H10O10SV,COD,700,0.19362062,0.08153548
2213768,C20H16Br4N2O2Zn,COD,700,0.1936071,0.04756993
4321820,C42H41InN2P2S4,COD,700,0.19360502,0.045144204
9008002,Cl2O2Sr,COD,700,0.19360483,0.088796034
2215622,C18H14Cl2PdSe2,COD,700,0.19360432,0.056252662
4300964,C36H81CrO3Si3,COD,700,0.19360217,0.075596705
410765,Cl2H3O10Sc,ICSD,700,0.19359985,0.065518975
2016128,C22H21CuN3O4,COD,700,0.19359298,0.045806695
4024260,C24H10F8Ge,COD,700,0.19357322,0.045676388
616755,Bi3La4,ICSD,700,0.19355951,0.10251692
73836,Li6O7Zr2,ICSD,700,0.19355448,0.07203828
68388,C4Cl2F12N3P2V,ICSD,700,0.19354233,0.05580724
8103503,F5MnNa2,COD,1000,0.19353582,0.08147395
40748,MoNa2O8PY,ICSD,1000,0.19353156,0.051536947
2007771,C31H24ClNO2S,COD,700,0.19353142,0.047974445
648243,P4U3,ICSD,700,0.1935206,0.08435834
92227,CrNa2O12P3Ti,ICSD,1000,0.1935187,0.041980743
7222342,O3VYb,COD,1000,0.19351767,0.06776052
4024442,C20H16BrFO2,COD,700,0.19351417,0.042930618
630704,Er3Ir,ICSD,700,0.19351383,0.093293056
164943,CrDyO6Te,ICSD,1000,0.19350924,0.071391396
640850,IrNd3,ICSD,700,0.1935067,0.12321192
646858,Ni2Tb3,ICSD,700,0.19349237,0.08977399
4071635,C34H26Ni3,COD,700,0.1934903,0.04813482
1523295,Ni5Sc,COD,700,0.19348997,0.08918799
2016195,C18H14MnN2O8S,COD,700,0.19348766,0.048107415
9008972,CSZr2,COD,700,0.19348146,0.07728129
35732,CaCeLi6O6,ICSD,1000,0.19347928,0.09832426
2201489,C35H72INO3,COD,700,0.19347796,0.09867993
4300631,C31H26N2O5Zn,COD,700,0.19347626,0.047912568
9008125,O2Te,COD,700,0.19347084,0.10676369
424705,CuLi7Si2,ICSD,700,0.19346403,0.04743367
168216,Ba2O6ReY,ICSD,1000,0.19346154,0.09867791
56518,Lu2Mn2O7,ICSD,1000,0.19345891,0.07133958
2006647,H6Na6O19P4Zn3,COD,700,0.19345441,0.07628651
421816,H2KNdO9S2,ICSD,700,0.19345352,0.092614576
618625,C2Pa,ICSD,700,0.1934504,0.07771276
7050520,C36H24O6W,COD,700,0.19344941,0.057460304
422202,O12RbTa3Te2,ICSD,700,0.19344512,0.06933394
418521,ErI3O9,ICSD,700,0.19344464,0.07832526
2201900,C23H17Cl2NO2S,COD,700,0.19344117,0.043518137
418409,C2Br5La4,ICSD,700,0.19343682,0.057141997
2007540,C18H14BrNO,COD,700,0.1934192,0.054687656
9015974,Mg13O40Si9,COD,700,0.19341886,0.07829728
2009354,C37H30N10NiO7S,COD,700,0.19341756,0.061331168
245141,Ba2CoO6U,ICSD,1000,0.19341269,0.15392677
2012736,C38H34Ru,COD,700,0.19340172,0.051531415
4322380,C30H20O2S4W,COD,700,0.1933947,0.047868513
250533,B10O21Pb4Zn2,ICSD,700,0.19337526,0.08104016
4301863,C6H2N2NiO7,COD,700,0.19336912,0.06268151
2205190,C21H15ClN4OS,COD,700,0.19335698,0.042120818
2230213,C72H62N4O9Zn2,COD,700,0.19335619,0.048090182
2014747,C25H18ClCuN6O7,COD,700,0.19334859,0.04472526
15185,Ca2Cu2H4O12Si3,ICSD,700,0.19334438,0.069615826
51463,FNaO4PY,ICSD,1000,0.19333538,0.0561821
27385,Al2O12Si3Sr3,ICSD,700,0.19333433,0.07638478
31791,C7CrN2O5,ICSD,700,0.193328,0.051905267
4313908,C37H23CuN4,COD,700,0.19331802,0.0421812
849,Cs2O13V5,ICSD,700,0.1933176,0.084090814
601369,B2NdOs2,ICSD,700,0.19331087,0.07068019
72390,FeN2Sr2,ICSD,700,0.19330958,0.09093344
2013239,Ge3N2O9Zr,COD,700,0.19330913,0.06480217
4321981,C40H30Sn,COD,700,0.193296,0.0445687
9004062,CaO10V2,COD,700,0.19328752,0.049623705
9009437,Na2O11Si4Zr,COD,700,0.19328745,0.050681155
621627,CeNiP,ICSD,700,0.19328383,0.07222553
2004959,As2K2MoO9,COD,700,0.19328192,0.05609408
2002119,BaCuNd2O5,COD,1000,0.19328183,0.097450376
86095,ClO3SbTe,ICSD,700,0.19328153,0.07779546
601559,C19Lu15,ICSD,700,0.19327152,0.07345023
2204807,C16H12CuN2O5,COD,700,0.1932712,0.033325847
2230178,C26H19CuN5O6,COD,700,0.19327016,0.042419598
9008322,FeLiP,COD,700,0.19323717,0.076719
69794,O8Pr2Se2Ta3,ICSD,1000,0.19323708,0.09889552
73615,IO6PbRb,ICSD,700,0.19323458,0.08441139
248720,Mn2Mo3O12Rb2,ICSD,700,0.19323294,0.06591756
1511506,BRe,COD,700,0.19323003,0.060419586
69577,Ho4Mo4O11,ICSD,1000,0.19321394,0.06456827
261772,C2H4AgEuO10S,ICSD,700,0.19319597,0.078092925
67400,Cr2N,ICSD,700,0.1931946,0.04780272
402368,C5B4Ce5,ICSD,700,0.1931862,0.11264895
2203599,C36H32MnN2O10,COD,700,0.19318503,0.04632511
78622,Ba2Cu4O8Tm,ICSD,700,0.19316399,0.08332982
2208173,C26H20CuN6O4,COD,700,0.19316214,0.041669294
4328547,Ce3Ge4Li4,COD,700,0.1931593,0.09347401
67660,CaH8O14P2V2,ICSD,700,0.19315904,0.052024715
2202617,C24H18Cl4MnN4O2,COD,700,0.19315143,0.041000303
2220246,C19H18Br2CuN2O2,COD,700,0.1931405,0.051396344
78994,Cl4LuNa,ICSD,700,0.19313219,0.06290462
1527822,DyO4V,COD,1000,0.19312555,0.05709662
39222,C4UW4,ICSD,700,0.19311196,0.09550035
2224036,C14H8ClNO,COD,700,0.19310799,0.05042857
201788,K2O6PSb,ICSD,700,0.19310203,0.074528694
2101886,C30H26CuN4O8,COD,700,0.19309814,0.0468234
79681,O5PV2,ICSD,1000,0.19309644,0.049406774
2014257,C24H20N2NiO5S2,COD,700,0.19309528,0.049527504
9008843,CuF,COD,1000,0.19309513,0.089605995
76345,GeRh3Y2,ICSD,700,0.19309239,0.051740393
2017279,C16H13ClFNO,COD,700,0.19309188,0.046682116
1011235,AlKO8S2,COD,700,0.19308998,0.07111107
416898,PrPtSn,ICSD,700,0.19308794,0.0686024
2200508,C12H7BrN2O,COD,700,0.19308765,0.040326133
2213687,C32H22AuN2P,COD,700,0.19306168,0.045434356
631525,Eu5Pd2,ICSD,700,0.19305849,0.077119574
7015527,C48H41Cl2CuN15O8,COD,700,0.1930474,0.044353675
2212508,C24H14MnN6O12,COD,700,0.19304682,0.053142272
409803,CH2F3O3SSi,ICSD,700,0.19303343,0.069391504
9000223,FeO4W,COD,700,0.19302507,0.097209156
65216,Ca2IN,ICSD,700,0.1930106,0.077506825
7221324,C2AlTi3,COD,1000,0.19300526,0.07931979
88120,Pt2Si2Sm,ICSD,700,0.19299772,0.052544184
2103927,Mo5O8Sm,COD,1000,0.1929909,0.052711613
1528848,Br3Li6N,COD,700,0.1929628,0.10111341
2217869,C16H11FN4OS,COD,700,0.1929245,0.045009837
2013927,AsNaO2,COD,700,0.19292109,0.06872614
170567,C8H36B6CrO2,ICSD,700,0.19292057,0.088261046
7221338,Be2Fe,COD,700,0.19291387,0.11901501
423572,Bi2O12PdSe4,ICSD,700,0.19290303,0.06324473
78621,Ba2Cu4O8Yb,ICSD,700,0.19288474,0.06819339
4022812,C109H56CoN4,COD,700,0.19287632,0.07433677
2209231,C14H11F6N2OP,COD,700,0.19286634,0.049665064
2220099,C26H16Cu2N6S,COD,700,0.1928647,0.04573477
2216385,C25H19BrO3Sn,COD,700,0.1928597,0.03927471
9009725,AlKO6Si,COD,700,0.19285649,0.0748574
418106,CuH13O17W3,ICSD,700,0.19284901,0.06434045
69451,Cu3KNaO13S3,ICSD,700,0.19284733,0.070413515
24652,Fe12N5,ICSD,700,0.1928407,0.092188165
2211684,C28H18CdN2O6,COD,700,0.19283675,0.047876522
616307,BeLa3LuS7,ICSD,700,0.1928345,0.064793356
152124,C3HOSi,ICSD,700,0.19282724,0.047407933
2016559,Hg3K2O10S3,COD,700,0.19282036,0.09039353
7205828,C72H37Eu9N12O44,COD,700,0.1928144,0.09112576
1001122,Ge3O9SnTl2,COD,700,0.19281273,0.06801588
4314289,C50H44N6V,COD,700,0.19280715,0.04114937
2212835,C48H34Cd2Cl4N8O,COD,700,0.19280586,0.05439758
2222306,C19H13BrFN,COD,700,0.19277115,0.03862101
2220797,C50H38N8NiO4,COD,700,0.19277048,0.049548566
420037,GdKNaNbO5,ICSD,700,0.19276285,0.109589085
2003484,C23H21MnN2O6,COD,700,0.19275452,0.045984242
1521183,IO4Rb,COD,700,0.19274637,0.07440652
200931,K2Mg2Mo3O12,ICSD,700,0.1927438,0.05937258
161090,B9Ba3O18Sc,ICSD,700,0.19273676,0.0651482
4316517,C68H44CuN4,COD,700,0.19272329,0.03938414
30674,B6BaF2O24Si3Y6,ICSD,1000,0.19271621,0.07287882
261561,AgO2Rh,ICSD,700,0.19271177,0.058622666
36361,Al4BeMgO8,ICSD,700,0.19270432,0.058158644
2223144,C14H13CuN3OS,COD,700,0.19268824,0.04730448
