,id,T,formula,database,zT_pred,zT_std
20360,2210840,1000,C15H11ClN4,COD,1.5849675,0.33708435
38563,2014330,1000,C2H15CoNO11S,COD,1.58495,0.57758355
5007,7209429,1000,AuBr8Te,COD,1.5849447,0.13231958
58850,84844,1000,Cl6Cs2KTb,ICSD,1.5849217,0.30884874
13132,2215039,1000,C10H6N12Zn,COD,1.5849167,0.38489604
49654,7205253,1000,C6H5NO2,COD,1.584908,0.3589036
22882,2217278,1000,C16H20N4NiO3S2,COD,1.5848987,0.53269386
2452,300181,1000,AlCs3Te3,ICSD,1.5848597,0.3336905
49597,2018822,1000,C6H5Br2,COD,1.5848327,0.4149223
62541,74864,700,CsKLi12Na2O16Si4,ICSD,1.5847893,0.36010608
26593,2013879,1000,C18H37LiN4Si,COD,1.5847785,0.40845418
6869,9005690,1000,B6CaH8O14,COD,1.5847719,0.37581825
991,84297,1000,AgS4TaTl2,ICSD,1.5847675,0.19860886
36410,7015410,1000,C27H28BLiN6,COD,1.5847578,0.39463472
34478,2223264,1000,C25H22O5,COD,1.5847436,0.43902403
13637,2104597,1000,C11H10N4O2,COD,1.584702,0.3516392
4971,107555,700,Au8GaK4,ICSD,1.58467,0.32944378
43614,187252,1000,C3H4O8Pr,ICSD,1.5846606,0.35211158
25556,2210159,1000,C18H16N6O,COD,1.584654,0.2949688
41058,7154661,1000,C33H30O4,COD,1.584634,0.35866326
9776,604438,1000,BaPtSi,ICSD,1.5845969,0.36771202
53372,7051696,700,C9H13N5S,COD,1.5845766,0.5293173
11149,9007809,1000,Br2H12NiO14,COD,1.5845711,0.25447634
70608,91541,700,H12K2NiO14S2,ICSD,1.5845588,0.27195275
16223,2014430,700,C12H24CoN10O8,COD,1.5845495,0.37647134
80138,411891,700,Pb9Rb4,ICSD,1.5845361,0.2096219
13186,2220839,1000,C10H7F2N2,COD,1.5845141,0.34475118
10814,408442,1000,BiGa2Se4,ICSD,1.5845102,0.12724903
39541,4118436,1000,C30H28O7,COD,1.5844802,0.4108987
12583,2216654,700,C10H16ClN2S4Sb,COD,1.5844771,0.49165404
31879,2222498,1000,C22H38MnN2O9,COD,1.5844744,0.40486076
20636,2224060,1000,C15H13N3O5,COD,1.5844717,0.33072978
30113,7052376,1000,C21H22FeN2,COD,1.5844488,0.38418442
39540,1506624,1000,C30H28O5,COD,1.5844421,0.45188642
47219,2204375,700,C54H87N9O9W2,COD,1.5844398,0.4807318
20860,2218117,1000,C15H15NO,COD,1.5844051,0.38002905
24169,7012546,1000,C17H16O3W,COD,1.5843835,0.3655939
12156,2011455,700,C10H12Br8CuN6,COD,1.5843729,0.41690272
26461,2213565,1000,C18H30CuN4O10S2,COD,1.5843594,0.43741417
18405,2013346,1000,C14H10BaO8S2,COD,1.5843507,0.5028124
41218,7001429,1000,C33H45O3Y,COD,1.5843041,0.4248945
14141,2208555,1000,C11H16Br2N2OZn,COD,1.5843033,0.4925562
46533,7207300,1000,C4H7N9,COD,1.5842792,0.4326284
34708,4106696,1000,C25H29N,COD,1.5841745,0.4498979
70730,1009028,1000,H15LiN5O3,COD,1.584145,0.32615638
62273,626977,1000,CsCu4Se3,ICSD,1.5841011,0.24521995
23945,2204443,1000,C17H14N2O7,COD,1.5840753,0.38995165
27574,1100768,1000,C19H23BN6S2Zn,COD,1.5840634,0.47438365
15062,2223140,1000,C12H11FO4S,COD,1.584063,0.3407427
38249,9011253,1000,C2Br2OTl,COD,1.5840445,0.33941683
20774,2211918,1000,C15H14O5S,COD,1.5840378,0.34070578
2728,2225829,1000,AlK3O8P2,COD,1.5840325,0.27377194
74271,158801,700,K3O4P,ICSD,1.5839512,0.29696593
22262,2017438,1000,C16H14N2O5,COD,1.583944,0.34616917
29092,2015727,1000,C20H26N4NiO10S2,COD,1.5838993,0.5397768
47583,2000474,700,C5H10O3S2,COD,1.5838934,0.37268984
49180,413219,700,C6H16Cl6O14Ru3,ICSD,1.5838561,0.4208985
49932,2208359,1000,C6H8MnNa2O10,COD,1.5838488,0.3698002
36306,2210675,1000,C27H25N5O8,COD,1.5838466,0.33119482
14614,2205475,1000,C11H7N4O7,COD,1.5838405,0.38355651
13658,2213194,1000,C11H10O4S,COD,1.5838077,0.36187476
12027,1100761,1000,C10H10Ru2Se3,COD,1.5837984,0.33728063
33418,4022374,1000,C24H22Co2O7,COD,1.5837978,0.45281726
52315,163058,1000,C8H24InPSn2,ICSD,1.5837892,0.34611797
49336,2219057,1000,C6H20MnN4O14S2,COD,1.5837762,0.47184554
33565,4316139,1000,C24H25GeN,COD,1.5837654,0.39710596
17754,2016367,1000,C13H18ClN3NiO5,COD,1.5837538,0.6267029
5511,166942,1000,B12H33Li2N7,ICSD,1.5837402,0.33240226
1030,1509557,700,AgTeTl,COD,1.5837368,0.21853352
14686,2216220,1000,C11H8N3O4,COD,1.5837054,0.37356928
61942,26250,1000,Cs2Pd3S4,ICSD,1.5836499,0.2829324
5696,413208,1000,B2Cl2Er2O5,ICSD,1.5836453,0.3634438
40759,1518778,1000,C32H39Ga,COD,1.5836078,0.4087518
24161,2001682,1000,C17H16N6O4,COD,1.5835441,0.36731347
13494,2237624,1000,C10H9O3,COD,1.5835333,0.3376403
42211,4022583,1000,C36H39BN2,COD,1.5834183,0.41333175
45136,4100585,1000,C46H46CuN5O10,COD,1.5834007,0.37087476
10247,2067,1000,Bi2Cl9Cs3,ICSD,1.5833937,0.3123623
51379,7205789,1000,C7H9NO8P2Zn2,COD,1.5833925,0.5029584
33261,4025470,1000,C24H20ClN5,COD,1.5833849,0.32007635
53920,2007206,1000,C9H6Cl6O,COD,1.5833768,0.270969
13693,2203726,1000,C11H11ClN2OS,COD,1.5833756,0.41694376
62686,165346,700,CsRb14Tl27,ICSD,1.583373,0.20275073
53970,4302625,700,C9H6O8Pb2,COD,1.5833678,0.3316132
47100,4061106,700,C53H59BIr2S2,COD,1.583365,0.440113
69794,43683,1000,Ge3Pt2,ICSD,1.5833638,0.34289405
42802,2222629,1000,C38H38N4NiO8,COD,1.583361,0.45076197
27112,1519195,1000,C19H17Cl3,COD,1.5833379,0.30929968
20317,2205842,1000,C15H10O4S7,COD,1.5833366,0.37294015
54916,1935,700,CH3N2S,ICSD,1.583325,0.3732282
22232,2009212,1000,C16H14CuO10,COD,1.5833228,0.36812508
24155,2102171,1000,C17H16N4O4,COD,1.5833033,0.35084662
49284,110725,700,C6H18FeO6P3S6,ICSD,1.5832965,0.4437893
42863,2104546,1000,C38H46N2NiS,COD,1.5832732,0.4442745
74427,73124,1000,KLi4NbO5,ICSD,1.5832633,0.23051372
30076,7103191,1000,C21H21NO4,COD,1.5832264,0.3067404
38675,407808,700,C2H2N3NaO,ICSD,1.5832148,0.34843728
21156,4322455,1000,C15H19BLiN3,COD,1.5832003,0.2807305
46690,2013647,700,C4H9NO4S,COD,1.5831785,0.35034615
25373,2200392,1000,C18H15ClN2,COD,1.5831583,0.36164996
49224,24907,700,C6H17Co2N11O,ICSD,1.5831517,0.38455886
49122,2219388,700,C6H14O5,COD,1.5831364,0.5080153
44116,2005190,1000,C40H40Cl2P4Ru,COD,1.5831139,0.39371243
58913,59120,1000,Cl6H4N6S6Sn,ICSD,1.5830598,0.3650454
10970,616892,1000,BiOsSe,ICSD,1.5830569,0.20589562
16516,2015480,1000,C12H40Cl4N6NiO4,COD,1.5830394,0.57922816
38883,168381,1000,C2H6ClO3V,ICSD,1.5830208,0.51082766
16127,4101573,1000,C12H22BN,COD,1.5829973,0.44860885
38107,4315765,1000,C29H44GeN4,COD,1.5829717,0.3797329
50056,2007506,700,C6H9O7P,COD,1.5829637,0.31967372
16435,2001513,1000,C12H33GaOSi3,COD,1.5829412,0.4324323
45919,2004387,700,C4H13CoN3O8S,COD,1.5829049,0.43054563
30520,2006591,1000,C21H31N2O5PS,COD,1.5828644,0.4327619
48942,2013275,700,C6H12Cl2CuN8,COD,1.5828617,0.3359343
58074,423634,700,Cl2CsLi,ICSD,1.5828578,0.28289333
38583,2202067,1000,C2H18FeN2O12S2,COD,1.5827913,0.5428889
25678,2213971,1000,C18H18ClN7OS,COD,1.5827818,0.45627674
81423,1010882,1000,SbTl,COD,1.5827785,0.11474426
19989,2224091,1000,C14H34BNO5,COD,1.5827606,0.4191066
50970,2010325,1000,C7H5NO5,COD,1.5827473,0.36415023
80701,1522862,1000,PtSn4,COD,1.5827266,0.09384176
54155,2018076,1000,C9H8O3S,COD,1.5827233,0.3591305
31273,4025913,1000,C22H22NS2,COD,1.5827141,0.36157197
49621,2100148,1000,C6H5ClO,COD,1.5826813,0.28435442
60352,6037,700,CoCs2F6K,ICSD,1.5826705,0.2995574
29758,7203478,1000,C21H17Cl3O3,COD,1.5826606,0.3487038
66047,49585,1000,F3MgRb,ICSD,1.5826137,0.32488894
31011,2220223,1000,C22H18O7,COD,1.5825993,0.33090588
30939,4062335,1000,C22H18AuOP,COD,1.5825745,0.4748616
20665,2218099,1000,C15H13O2,COD,1.5825452,0.36842972
47933,2103571,1000,C5H4OS2,COD,1.5825267,0.37320393
28388,4022545,1000,C20H17O4,COD,1.5825264,0.4230128
13367,2222222,1000,C10H9BF2N3,COD,1.5824873,0.37592196
49555,2003620,1000,C6H4F,COD,1.5823867,0.40102023
50361,2204925,700,C7H10N6O8,COD,1.5823725,0.41926706
17206,2217078,1000,C13H12N4O,COD,1.5823315,0.31994623
53328,4321925,1000,C9H13Br2NOZn,COD,1.5823076,0.58491635
12139,2204141,700,C10H12AgAsF6N4,COD,1.5822862,0.4012195
17024,4027980,1000,C13H10O4,COD,1.582277,0.38582933
18797,2215746,1000,C14H13BrO3,COD,1.5822763,0.3199104
5110,1510122,1000,AuDyPb,COD,1.5822543,0.39257056
16206,2007738,1000,C12H24Cl2I7RhS4,COD,1.5822232,0.494538
62469,38033,700,CsH5O8P2,ICSD,1.5822178,0.3854137
15672,2200827,700,C12H16CoN6O2S2,COD,1.5822134,0.35201806
36288,2225975,1000,C27H24O4,COD,1.58221,0.40547776
26456,2102442,700,C18H30Cl2CoN12O8,COD,1.5821489,0.5492468
34164,2209618,1000,C24H58CdCu2N4O26,COD,1.5821314,0.53178114
20723,4301353,1000,C15H14Mn2N14O4,COD,1.5820911,0.37888724
43948,4308987,1000,C3N3OTl,COD,1.5820847,0.29062465
28698,2205267,1000,C20H21FeP,COD,1.582066,0.32634717
13446,2004279,1000,C10H9N2O4,COD,1.5820496,0.37521738
519,1509219,1000,AgBaBi,COD,1.582025,0.23201561
44230,7051586,1000,C40H61N3Si,COD,1.5819691,0.34579992
10426,9012857,700,Bi2Pd,COD,1.5819582,0.21413447
15639,2013940,700,C12H16CdN10O6,COD,1.5819532,0.40966916
51197,2204840,700,C7H7O7RbS,COD,1.581945,0.36281434
40353,7101450,1000,C31H48GeN3,COD,1.581938,0.34576684
40316,4063053,1000,C31H44MnN2O2,COD,1.5819314,0.43707588
33391,7203755,1000,C24H21O6P,COD,1.5819088,0.34662938
64025,65237,1000,CuNa3O3,ICSD,1.581908,0.308068
14315,2004132,700,C11H18N4S3,COD,1.5818977,0.48701352
44914,2004582,1000,C44H56Br5Cu4N4O12,COD,1.5818897,0.6176626
48910,2223476,700,C6H11NO5,COD,1.5818864,0.44669062
10382,1524228,1000,Bi2Ni3Se2,COD,1.5818715,0.17207943
21694,2211831,700,C15H42Br9N9Sb2,COD,1.5818645,0.37666303
10651,1527367,1000,Bi8Te9,COD,1.5818402,0.13487688
14917,2012630,1000,C12H10ClN3O4,COD,1.5818383,0.3549156
42980,2102047,1000,C39H33As2Cl2Pt,COD,1.5818319,0.43928796
11010,9000678,1000,BiTe,COD,1.5818149,0.1092972
36188,2215401,1000,C27H22AuPS10,COD,1.5818046,0.38039517
18614,2229244,1000,C14H11N3O5,COD,1.5817946,0.3536001
7696,8103458,1000,BK3P2,COD,1.5817853,0.46929544
39893,4306515,1000,C30H50BN3,COD,1.5817666,0.4585966
39093,281782,1000,C2H9BP,ICSD,1.5817595,0.3608128
38543,237432,1000,C2H14Cl2CuN10O14,ICSD,1.581756,0.4347337
16280,2005720,1000,C12H26BP,COD,1.5817491,0.4595176
41826,1100962,1000,C35H35ClFeP2,COD,1.5817251,0.54166234
16327,4309268,700,C12H28BaO9,COD,1.5816927,0.32560593
51149,2224380,1000,C7H7N11O11,COD,1.5816662,0.37725353
16105,4063194,1000,C12H21LiN3,COD,1.5816562,0.3508777
30463,2229321,1000,C21H29N3Zn,COD,1.5816398,0.42289495
20755,2206239,1000,C15H14N4S,COD,1.5816171,0.33026582
70165,418257,1000,GeK4S4,ICSD,1.5815947,0.2721663
49716,2219944,700,C6H6ClN5,COD,1.5815588,0.47948182
53717,2213425,700,C9H24CdI2N6O3,COD,1.5814961,0.42420244
77343,1525240,1000,Na3O4Sb,COD,1.5814732,0.24979809
77355,72860,1000,Na3PS4,ICSD,1.5814475,0.25567597
14605,2224043,1000,C11H7IOS8,COD,1.5814202,0.33862793
35601,2008470,1000,C26H28MnN2O11,COD,1.5814174,0.489002
28507,2013822,1000,C20H19Cl2NO6,COD,1.5813951,0.32618564
29061,2223431,1000,C20H26Cl4N2O2Zn,COD,1.5813577,0.44002613
54091,2221068,1000,C9H8CoN2O6,COD,1.5813515,0.46924075
10674,171725,1000,BiBrCdS2,ICSD,1.5813473,0.25479165
19554,2207732,1000,C14H20Cr2N2O7,COD,1.5813462,0.38645437
26460,2203760,700,C18H30CoN8O10,COD,1.5813432,0.3533086
14281,2214311,700,C11H18CdI2N4O,COD,1.5813422,0.46294248
49084,2214762,1000,C6H14Cr2N4O7S2,COD,1.5813298,0.66594875
33994,4119014,1000,C24H36Si5,COD,1.5813189,0.4934439
19824,2202767,1000,C14H25NNiO4,COD,1.5813075,0.39994285
52124,2201327,1000,C8H18LiN3,COD,1.581258,0.37153983
22837,2229945,700,C16H20Cl6N2O2Sn,COD,1.5812349,0.42862898
20487,2102828,1000,C15H12F3N,COD,1.581215,0.3236782
34907,4075554,1000,C25H36Sn,COD,1.5811728,0.3917123
4577,412790,1000,AsSe2Tl,ICSD,1.5811723,0.12521839
43504,2222158,1000,C3H2NO,COD,1.5811368,0.35587
39077,110400,700,C2H8NO4P,ICSD,1.5811026,0.341918
47010,2012305,1000,C52H48Br2P4Pt,COD,1.5810914,0.44513702
45669,2216100,700,C4H10CdI2N2S2,COD,1.5810902,0.50776213
58737,200322,700,Cl5FeH10N2O,ICSD,1.5810709,0.34581622
43299,2004475,700,C3H10Cl3NSn,COD,1.5809649,0.32969165
42232,4312470,700,C36H41OSm,COD,1.5809482,0.37634817
62928,75112,1000,Cu2KSe4Ta,ICSD,1.5809212,0.21463689
2664,9003874,700,AlH3O3,COD,1.5809094,0.4501715
63830,413309,700,CuHgIS,ICSD,1.5808865,0.25799587
52657,2217123,1000,C8H7ClN,COD,1.5807632,0.3452646
27825,2104577,1000,C19H30Cl4N2P2Pd,COD,1.5807015,0.45860308
34978,4061561,1000,C25H43P3Ru,COD,1.5806458,0.32130045
46362,7201182,1000,C4H5CdO6,COD,1.5806433,0.30216926
51125,2219513,1000,C7H7ClN2O4S,COD,1.5805696,0.49511486
45677,2012577,700,C4H10Cl5OP,COD,1.5805554,0.37520447
50680,2211353,700,C7H16N6O3,COD,1.5805081,0.5093864
42474,2003584,1000,C37H33As2ClPt,COD,1.5804905,0.4963119
47689,406834,700,C5H14BF4N2P,ICSD,1.5804554,0.41994756
49449,110012,700,C6H2Cl4HgN2,ICSD,1.5804523,0.39797688
43679,83416,700,C3H6Cu2N4O,ICSD,1.58044,0.32318482
569,7103195,700,AgBrH3N,COD,1.5804391,0.35756505
6157,200074,1000,B3Ca2ClH4O8,ICSD,1.5804164,0.24581672
30799,4062479,1000,C22H15F3,COD,1.5804158,0.43005025
42477,2003715,1000,C37H33Cl3N8O8,COD,1.5803943,0.39867377
35670,2102350,1000,C26H30Cl2P2RuS2,COD,1.5803921,0.53871745
60601,414087,700,CoH10N2O8P2,ICSD,1.5803807,0.34845734
36713,7004573,700,C27H40N2Pb,COD,1.580331,0.40880454
33777,1100623,1000,C24H30AsBrNP,COD,1.5803224,0.518363
40476,4105165,1000,C32H22O9,COD,1.5803084,0.40224504
47842,2229916,1000,C5H3N2O2,COD,1.5802913,0.35192686
15566,4061653,1000,C12H15MoNO3,COD,1.5802897,0.47235006
61412,76745,1000,CrH,ICSD,1.5802685,1.0910985
7318,2104392,1000,BBe2F2O3Rb,COD,1.5802658,0.37658423
4706,164729,1000,Au2Ge2Nd,ICSD,1.5801696,0.3663845
17284,2007044,1000,C13H13CuN2O5,COD,1.5801005,0.43546212
35508,1500014,1000,C26H26Cl2CuN10O9,COD,1.5800976,0.4909215
15724,2104408,1000,C12H16N4NiO8S,COD,1.5800911,0.5784943
70633,409491,700,H12MgO14Rb2S2,ICSD,1.580059,0.338364
38722,151223,700,C2H3KO4,ICSD,1.5799898,0.31814831
52774,110469,700,C8H8Cl7InN4,ICSD,1.579987,0.40917283
40656,2010576,1000,C32H33F6NiP3S2,COD,1.5799773,0.48372325
49992,2205618,700,C6H9CdCl2N3S,COD,1.5798792,0.38440776
25790,2206632,1000,C18H19FeN,COD,1.5798616,0.31767112
56705,4304171,1000,CdCsErTe3,COD,1.5798585,0.25031388
2407,74954,700,AlClH4Na2O4,ICSD,1.5798357,0.4532175
29262,4101418,1000,C20H30Lu,COD,1.5797516,0.34934562
67806,1527544,1000,FeNa4O3,COD,1.5797112,0.36341915
48474,2016229,1000,C62H54N8O14Sr,COD,1.5796791,0.49452594
13140,7202978,1000,C10H6N4O5,COD,1.57966,0.44232085
51144,2003457,700,C7H7KO6S,COD,1.5796084,0.30883312
36017,405975,1000,C26H48Cl6P4Si2Zn5,ICSD,1.5795715,0.44472873
24172,4025629,1000,C17H16O4S,COD,1.5795653,0.33665383
21167,4061253,1000,C15H19Cl3CrN3,COD,1.5795412,0.43768656
58345,49736,700,Cl3CuH5N2,ICSD,1.5795354,0.33851525
74355,64625,1000,K4P3,ICSD,1.5795075,0.3667072
12627,7051697,700,C10H16N6S,COD,1.5794649,0.4876994
62465,1531956,700,CsH5N2,COD,1.5794251,0.36397377
13063,2215624,1000,C10H5Cl2N5O2,COD,1.5794151,0.37221193
35150,2220841,700,C26H19Cl8N5Pt2,COD,1.5794104,0.37724996
13636,7100197,1000,C11H10N4O,COD,1.579393,0.41079348
62274,1531554,1000,CsCu5S3,COD,1.5793638,0.21431784
20645,2216348,1000,C15H13N5O2,COD,1.5793408,0.39479256
71600,2602,700,H7K3O10P2,ICSD,1.5793124,0.37237516
49472,2011343,700,C6H32Ge9N6O22,COD,1.5793102,0.3413543
35533,4023834,1000,C26H26N2O2S,COD,1.5792638,0.3143676
73356,63489,700,InK3Na2O4,ICSD,1.5792449,0.30615813
15658,1100319,700,C12H16Cl4O2Sn,COD,1.5792273,0.32695115
58710,409766,700,Cl5CrCs2H2O,ICSD,1.5792238,0.31425923
44706,4100732,1000,C43H47P4Rh,COD,1.5791909,0.33767235
20873,2208725,1000,C15H15NS,COD,1.579182,0.3275205
40538,2207287,1000,C32H26N8O7,COD,1.579178,0.35651624
50603,2219137,700,C7H14N4O3,COD,1.5791336,0.45683897
39845,4061851,1000,C30H45N2Ru3,COD,1.5791191,0.28414246
48090,2223938,1000,C5H6NO6,COD,1.5791178,0.36705703
54211,1100705,1000,C9H9CuIN2S,COD,1.5791153,0.4724115
13624,4000296,1000,C11H10N2O4,COD,1.5791081,0.37118968
49822,2005503,700,C6H7ClO3,COD,1.5790918,0.37025386
3432,610762,700,As2K2Pt,ICSD,1.5790315,0.24138421
24113,2014914,1000,C17H16CoN5O2,COD,1.5790017,0.4448864
61829,414187,1000,Cs2LiNbS4,ICSD,1.5789691,0.30123916
24919,2201306,1000,C17H31LiN2OSi,COD,1.5789533,0.4398083
53734,1100209,1000,C9H25INPSi,COD,1.5789374,0.49917513
38465,248322,1000,C2H10N2Se4Zn,ICSD,1.5789135,0.3874328
28292,2014685,1000,C20H16N2O9PbS,COD,1.5788938,0.41832832
11492,411860,1000,Br6Hg7P4Sn,ICSD,1.5788903,0.23109095
20937,2008488,1000,C15H16N4O3Pd,COD,1.578815,0.40011156
26579,2016201,700,C18H36FeN6NdO12,COD,1.5787753,0.49282748
55333,414122,700,CO3Rb2,ICSD,1.578766,0.2983651
31113,2228483,1000,C22H20F2O3,COD,1.5787393,0.3797921
22057,2210425,1000,C16H12O5,COD,1.5787143,0.40572658
61195,53142,1000,Cr3NPt,ICSD,1.5785545,0.30770576
52560,2213646,1000,C8H6Cl2O,COD,1.5785381,0.3247223
52982,4300026,1000,C92H16Bi9F65O20,COD,1.5785064,0.4524334
19720,7015233,1000,C14H23N2O2PS2,COD,1.5784994,0.51177186
38353,189824,700,C2CsNa,ICSD,1.5784853,0.41260582
71567,155271,1000,H6O12P3Pr,ICSD,1.5784848,0.3056061
32597,2221785,1000,C23H27ClCuN4O6,COD,1.5784591,0.5153558
70611,409985,1000,H12K2O14S2Zn,ICSD,1.5784485,0.32127407
34522,7001557,1000,C25H23O4Sb,COD,1.5784448,0.32333115
38904,2005881,700,C2H6KO6P,COD,1.5784433,0.38835
60679,419938,1000,CoH9O15W3,ICSD,1.5784364,0.31908515
50447,2205683,700,C7H11O3PS4,COD,1.5784333,0.37721497
49557,2219974,1000,C6H4F3N,COD,1.5784199,0.41959178
70542,414088,1000,H10MnN2O8P2,ICSD,1.5784029,0.46667123
54071,4025110,1000,C9H8Cl,COD,1.5783653,0.34102613
29865,2238119,1000,C21H18O4,COD,1.5783325,0.38027102
28643,2219665,1000,C20H20N4O,COD,1.5783235,0.3751232
40243,4100161,700,C31H36O2SiW,COD,1.5783099,0.43392527
27327,2018000,1000,C19H19NO2,COD,1.5783052,0.34191138
24260,2221026,1000,C17H17NO5S,COD,1.5783005,0.39231342
45176,4302290,1000,C46H67FeN3S,COD,1.5782682,0.5317766
20463,2012340,1000,C15H12Cl4O2,COD,1.5782651,0.2876463
11906,2222543,1000,C10H10Cl2CoN2O,COD,1.5782531,0.52574044
13633,4025423,1000,C11H10N3O2,COD,1.5782398,0.34664595
62346,200020,700,CsF4H4MnO2,ICSD,1.5782056,0.5190795
25898,2016456,1000,C18H20MoN2O6,COD,1.5781181,0.5492948
67717,415754,700,FeK5O4,ICSD,1.5780632,0.3371783
23148,2015839,700,C16H24Cl6N2Sn,COD,1.5780324,0.3089044
36685,4100324,1000,C27H38NP2Rh,COD,1.5780293,0.40582782
48219,2006545,700,C5H8N4O2,COD,1.5779984,0.42732388
53882,1505113,1000,C9H5F3,COD,1.5779698,0.35465747
35792,2014129,1000,C26H32N6NiO14S2,COD,1.5779614,0.6430551
37678,8101951,1000,C29H20O7,COD,1.577936,0.44905847
47589,2013057,700,C5H11Cl2CuN5,COD,1.5779227,0.3257395
40647,2205446,1000,C32H32N4O,COD,1.5778935,0.4730909
15101,2202106,1000,C12H11N5O6S,COD,1.5778164,0.3986209
48897,2014713,700,C6H11N3O4S,COD,1.5778061,0.2993961
17757,7100090,700,C13H18F6O6,COD,1.577799,0.38766885
42492,7151205,1000,C37H34O4,COD,1.5777925,0.34159857
53793,166878,1000,C9H30N3O40PW12,ICSD,1.5777763,0.39153376
4306,409539,1000,AsH36Li3N12Se4,ICSD,1.577763,0.42462486
18597,2220183,1000,C14H11FO3,COD,1.5777591,0.29783887
43772,249360,700,C3H8AgClO4S2,ICSD,1.5777447,0.4299507
47327,4020085,1000,C56H54O11,COD,1.57773,0.38142794
13881,2207464,1000,C11H13ClN2Pd,COD,1.577726,0.41255337
15520,2204617,1000,C12H14Si,COD,1.5777136,0.4434919
53803,69072,1000,C9H3BiO9Ru3,ICSD,1.5776992,0.42062765
30475,2205704,700,C21H30Cl2CoN10O8,COD,1.5776582,0.47993898
37179,2222186,1000,C28H28N2O,COD,1.577651,0.3602224
62784,280193,1000,Cu2EuKTe4,ICSD,1.5775771,0.27962947
44123,2205676,1000,C40H40N6NiO12,COD,1.5775685,0.39993268
77332,413043,1000,Na3O2PS2,ICSD,1.5775406,0.35993627
46651,151276,700,C4H8O4Sn,ICSD,1.5775294,0.3129789
33913,2217517,1000,C24H34BFeO2P3,COD,1.5775235,0.5147849
23401,2221460,700,C16H30Na4NiO26S2,COD,1.5774976,0.33738214
27074,2219531,1000,C19H16N4O8,COD,1.5774647,0.36324412
47899,2008754,1000,C5H4IN,COD,1.5774591,0.2842228
39903,2218419,1000,C30H52Cl2O2P2Sn,COD,1.5774423,0.45903623
35600,7204238,1000,C26H28MnN10,COD,1.5774367,0.34718236
72016,251138,1000,Hf7Pb2S25Tl18,ICSD,1.5774313,0.23165908
24255,7151830,1000,C17H17NO2S,COD,1.5774301,0.35387376
5866,168510,1000,B2H13MgN3,ICSD,1.5774295,0.4088478
21533,4060714,1000,C15H26GeN4,COD,1.5774273,0.424607
4343,9008259,1000,AsHgS3Tl,COD,1.5773482,0.26625705
42805,7202705,1000,C38H38N4O5,COD,1.577333,0.38833284
15707,2009087,1000,C12H16N2NiO7S2,COD,1.5773059,0.4806955
50675,2007674,700,C7H16N2O9,COD,1.5772725,0.48573536
23925,2013973,1000,C17H14F6O2S2,COD,1.5772437,0.41412297
19373,4061831,1000,C14H18MnNO3,COD,1.5772433,0.38445094
7629,1504402,1000,BH4Li,COD,1.577236,0.5919348
15376,2228805,700,C12H13N7O8,COD,1.577215,0.41067165
13445,4021876,1000,C10H9N2O3,COD,1.5772064,0.3239457
37879,2217651,1000,C29H29N3NiO4,COD,1.5771774,0.4124443
26951,2218742,1000,C19H15ClO3,COD,1.5771604,0.30388743
43429,150444,700,C3H16N8O7Zn,ICSD,1.5771399,0.3561848
14168,4021344,700,C11H16F6O4,COD,1.577139,0.40838715
3741,411481,700,As4Br7CrHg6,ICSD,1.5770738,0.14481787
62215,391367,700,Cs6H36Na2Nb6O37,ICSD,1.5770677,0.32240924
28472,2001641,1000,C20H18N3O3,COD,1.5770636,0.40568134
556,1509243,1000,AgBiSr,COD,1.57706,0.23856984
81403,36537,1000,SbSe2Tl,ICSD,1.5770221,0.112913325
80084,251137,1000,Pb2S25Tl18Zr7,ICSD,1.5769862,0.26232904
43735,236464,700,C3H7MgNO6,ICSD,1.5769827,0.29538012
43575,20522,700,C3H4ClCuO2,ICSD,1.5769606,0.41142556
2774,608360,1000,AlLiS2,ICSD,1.576936,0.23431268
4951,1510579,1000,Au6Hg5,COD,1.5769109,0.24781913
15467,2009578,1000,C12H14MoO3Si,COD,1.5768874,0.47429186
52696,2217967,1000,C8H7N3O2,COD,1.5768428,0.3816398
29722,2014861,1000,C21H16N3PtS2,COD,1.5768377,0.44805938
61581,2105593,1000,CrO4Rb2,COD,1.5767475,0.20128992
15301,4060562,1000,C12H13,COD,1.5767223,0.5930122
254,1509884,700,Ag3AuSe2,COD,1.5766968,0.17391074
50716,2207542,1000,C7H18Mo4N2O15,COD,1.5766869,0.47579342
28579,2220079,1000,C20H20Cl2N2Zn,COD,1.576665,0.3446808
63879,161365,1000,CuInTa2Te4,ICSD,1.5766484,0.18050003
49030,2216755,1000,C6H13Mo2N3O8S2,COD,1.5766454,0.6151842
53595,409326,700,C9H18ClN3S6Te,ICSD,1.5766363,0.40102798
47906,7204088,1000,C5H4N2O,COD,1.5766358,0.37635103
29314,2221985,700,C20H32CoN6O12,COD,1.5766293,0.42057562
10439,8003,1000,Bi2S5Tl4,ICSD,1.5766244,0.17731225
54199,2014046,1000,C9H9ClN2OS,COD,1.5766019,0.48696154
4668,1510391,1000,Au2DySi2,COD,1.5766001,0.38434651
20898,2102417,700,C15H16Cl4S2Sn,COD,1.5765947,0.3820222
26821,7052395,1000,C19H13Cl6N4,COD,1.576573,0.37573537
42843,2000140,1000,C38H42N4Rh,COD,1.5765537,0.41370803
13454,2228712,1000,C10H9N3O3,COD,1.5765333,0.3213473
